episode,shifted_humans,shifted_avs,machine_ratio
2010,433,None,0.20162932790224034
2020,285 290 347,None,0.20773930753564154
2030,303 401,None,0.21181262729124237
2040,60 79 211,None,0.21792260692464357
2050,17 171 338 482,None,0.22606924643584522
2060,320 351 445,None,0.23217922606924643
2070,108 449,None,0.23625254582484725
2080,164 213 257 352 486,None,0.24643584521384929
2090,33 159 220 334 435,None,0.25661914460285135
2100,145 267 366 418 422,None,0.2668024439918534
2110,None,None,0.2668024439918534
2120,136 149 181,None,0.2729124236252546
2130,None,None,0.2729124236252546
2140,156 218 219 396,None,0.28105906313645623
2150,241 354,None,0.285132382892057
2160,288 328 465 469,None,0.29327902240325865
2170,8 151 246 279,None,0.3014256619144603
2180,None,None,0.3014256619144603
2190,22 185 235 416,None,0.3095723014256619
2200,236 282 371,None,0.31568228105906315
2210,95 419 447 462,None,0.32382892057026474
2220,6 280 333 451 468,None,0.3340122199592668
2230,10 52 166 176 264 392,None,0.34623217922606925
2240,335 475,None,0.35030549898167007
2250,101 130 459,None,0.3564154786150713
2260,54 111 242 365 413 481,None,0.36863543788187375
2270,127 187 298 300 323 350 381 442 448,41 354,0.38289205702647655
2280,262 406,None,0.3869653767820774
2290,69 309 427,None,0.39307535641547864
2300,237 305,244,0.395112016293279
2310,162 322,None,0.39918533604887985
2320,367,None,0.40122199592668023
2330,248 254 275 306,None,0.4093686354378819
2340,35 117 277 315 470,None,0.4195519348268839
2350,4 47 88 311 362,None,0.42973523421588594
2360,102 192 238 327,396,0.43584521384928715
2370,342 439 450,None,0.4419551934826884
2380,40 53 116 286,None,0.45010183299389
2390,81 89 120 221 268,None,0.46028513238289204
2400,255,None,0.4623217922606925
2410,32 115 316,None,0.4684317718940937
2420,174 222 263 423,None,0.47657841140529533
2430,98 243,None,0.48065173116089616
2440,2 172 405,None,0.48676171079429736
2450,30 259,None,0.4908350305498982
2460,None,None,0.4908350305498982
2470,346 408 244,235,0.49490835030549896
2480,67 84 121 387,None,0.5030549898167006
2490,96 106 168,None,0.5091649694501018
2500,258,None,0.5112016293279023
2510,314 458,171,0.5132382892057027
2520,186 379,None,0.5173116089613035
2530,150 196,None,0.5213849287169042
2540,25 343 368 391 487,111,0.5295315682281059
2550,455,None,0.5315682281059063
2560,27 229,None,0.5356415478615071
2570,7,None,0.5376782077393075
2580,83 114,None,0.5417515274949084
2590,357 360 369,None,0.5478615071283096
2600,38,None,0.5498981670061099
2610,194,None,0.5519348268839104
2620,167,None,0.5539714867617108
2630,99 239 409,None,0.560081466395112
2640,86 195 274 415,None,0.5682281059063137
2650,61 293 297 353,None,0.5763747454175153
2660,198,None,0.5784114052953157
2670,23 179 474,103 84,0.5804480651731161
2680,21 177 291,238,0.5845213849287169
2690,43 122 373,None,0.5906313645621182
2700,None,None,0.5906313645621182
2710,0 269,None,0.594704684317719
2720,478,None,0.5967413441955194
2730,63 432,None,0.6008146639511202
2740,34,None,0.6028513238289206
2750,270 273,None,0.6069246435845214
2760,None,None,0.6069246435845214
2770,261 399 476,None,0.6130346232179226
2780,62 184 265,391,0.6171079429735234
2790,292 390 464 103,None,0.6252545824847251
2800,113 135,342 373,0.6252545824847251
2810,233,None,0.6272912423625254
2820,59 110 142 154 354,63,0.6354378818737271
2830,217,None,0.6374745417515275
2840,82,None,0.639511201629328
2850,227,None,0.6415478615071283
2860,92 377,208,0.6435845213849287
2870,395 457,None,0.6476578411405295
2880,None,None,0.6476578411405295
2890,41,None,0.6496945010183299
2900,490,None,0.6517311608961304
2910,421,None,0.6537678207739308
2920,283 359,None,0.6578411405295316
2930,160,None,0.659877800407332
2940,None,239,0.6578411405295316
2950,57 294,74,0.659877800407332
2960,281 394,None,0.6639511201629328
2970,226 383 238,None,0.670061099796334
2980,397,226,0.670061099796334
2990,169 252,None,0.6741344195519349
3000,97 245 313 326,None,0.6822810590631364
3010,91 133 250 325 331,None,0.6924643584521385
3020,None,297,0.6904276985743381
3030,58,None,0.6924643584521385
3040,170 304,None,0.6965376782077393
3050,65,None,0.6985743380855397
3060,276,None,0.7006109979633401
3070,414,485,0.7006109979633401
3080,56 199,None,0.7046843177189409
3090,39 76 330,None,0.7107942973523421
3100,None,None,0.7107942973523421
3110,None,None,0.7107942973523421
3120,125 216,101,0.7128309572301426
3130,157,13,0.7128309572301426
3140,207 310 319,None,0.7189409368635438
3150,126 210 111,326 125,0.7209775967413442
3160,163 165 472,None,0.7270875763747454
3170,446 297,None,0.7311608961303462
3180,None,202,0.7291242362525459
3190,231,283,0.7291242362525459
3200,266 440,487,0.7311608961303462
3210,324,None,0.7331975560081466
3220,36 138 158 404,None,0.7413441955193483
3230,None,263,0.7393075356415478
3240,326,None,0.7413441955193483
3250,None,None,0.7413441955193483
3260,None,None,0.7413441955193483
3270,None,None,0.7413441955193483
3280,412,None,0.7433808553971487
3290,190 228,None,0.7474541751527495
3300,340 101,None,0.7515274949083504
3310,148 299 307,392,0.7556008146639511
3320,296,252,0.7556008146639511
3330,430 202,None,0.7596741344195519
3340,94 143 345,None,0.7657841140529531
3350,5,168,0.7657841140529531
3360,3,None,0.7678207739307535
3370,337,None,0.769857433808554
3380,None,None,0.769857433808554
3390,107 189,362,0.7718940936863544
3400,388 168,5,0.7739307535641547
3410,411,14 18 346,0.769857433808554
3420,12 105,None,0.7739307535641547
3430,109 420,None,0.7780040733197556
3440,223,None,0.780040733197556
3450,None,None,0.780040733197556
3460,336,None,0.7820773930753564
3470,20 301,None,0.7861507128309573
3480,None,232,0.7841140529531568
3490,410,None,0.7861507128309573
3500,152 391,None,0.790224032586558
3510,232,None,0.7922606924643585
3520,344 400 434 373,443,0.7983706720977597
3530,480,None,0.8004073319755601
3540,None,338 451,0.7963340122199593
3550,87 208,None,0.8004073319755601
3560,396,None,0.8024439918533605
3570,51 263,None,0.8065173116089613
3580,None,329,0.8044806517311609
3590,None,None,0.8044806517311609
3600,80 5,None,0.8085539714867617
3610,384,334,0.8085539714867617
3620,None,None,0.8085539714867617
3630,454,None,0.8105906313645621
3640,132,25,0.8105906313645621
3650,None,None,0.8105906313645621
3660,153 224 321,None,0.8167006109979633
3670,1 124 403,None,0.8228105906313645
3680,90 392,68,0.824847250509165
3690,205 214,409,0.8268839103869654
3700,346,None,0.8289205702647657
3710,None,None,0.8289205702647657
3720,64 203 18,None,0.835030549898167
3730,55 13,None,0.8391038696537678
3740,42 452,296,0.8411405295315683
3750,None,None,0.8411405295315683
3760,183,None,0.8431771894093686
3770,463,95,0.8431771894093686
3780,129,None,0.845213849287169
3790,None,None,0.845213849287169
3800,None,None,0.845213849287169
3810,None,None,0.845213849287169
3820,385,264,0.845213849287169
3830,None,306,0.8431771894093686
3840,271 25,None,0.8472505091649695
3850,None,None,0.8472505091649695
3860,16,None,0.8492871690427699
3870,None,364 337,0.845213849287169
3880,None,None,0.845213849287169
3890,None,100,0.8431771894093686
3900,None,152 463,0.8391038696537678
3910,None,None,0.8391038696537678
3920,None,89,0.8370672097759674
3930,50 89,261 434,0.8370672097759674
3940,None,None,0.8370672097759674
3950,29 235,None,0.8411405295315683
3960,None,None,0.8411405295315683
3970,249,36,0.8411405295315683
3980,178,None,0.8431771894093686
3990,None,None,0.8431771894093686
