episode,shifted_humans,shifted_avs,machine_ratio
2010,407,None,0.20162932790224034
2020,86 183 269 308 384,None,0.21181262729124237
2030,169 288 404,None,0.21792260692464357
2040,52 224 414,None,0.2240325865580448
2050,0 12 271 408 422 455,None,0.23625254582484725
2060,38 80 477,None,0.24236252545824846
2070,35 362 389,None,0.2484725050916497
2080,2 277 283 480,None,0.25661914460285135
2090,53 73 123 390 448,None,0.2668024439918534
2100,25 90 219 261 285,None,0.2769857433808554
2110,127 338 346 421,None,0.285132382892057
2120,181 295 296 386,None,0.29327902240325865
2130,48 64 81 87 138 210 418 420,None,0.3095723014256619
2140,243 258,None,0.3136456211812627
2150,5 67 300 406 434,None,0.32382892057026474
2160,156 211 221 353,None,0.3319755600814664
2170,143 233 278 403 435 475,None,0.34419551934826886
2180,1 114 179,None,0.35030549898167007
2190,298 472,None,0.3543788187372709
2200,216 322 352 469,None,0.3625254582484725
2210,56 193 395 431,None,0.37067209775967414
2220,95 102 148 167 458,183,0.3788187372708758
2230,55 133 139 368,None,0.3869653767820774
2240,3 159 330 410,144,0.39307535641547864
2250,34 40 189 238 270 343,None,0.40529531568228105
2260,20 50 236 320,None,0.4134419551934827
2270,97 237,None,0.4175152749490835
2280,4 98 190 413,1,0.42362525458248473
2290,23 372 412 456,390,0.42973523421588594
2300,478,None,0.4317718940936864
2310,206 144,None,0.43584521384928715
2320,96 125 173 450,None,0.4439918533604888
2330,124 227,None,0.4480651731160896
2340,398,None,0.45010183299389
2350,None,None,0.45010183299389
2360,83 235,None,0.45417515274949083
2370,301,None,0.45621181262729127
2380,7 70 150 198 203 437,None,0.4684317718940937
2390,194 415 465,None,0.4745417515274949
2400,226,None,0.47657841140529533
2410,None,None,0.47657841140529533
2420,29 51 462,None,0.48268839103869654
2430,304 307,None,0.48676171079429736
2440,47 220,382 375,0.48676171079429736
2450,None,None,0.48676171079429736
2460,171,362,0.48676171079429736
2470,116 185 241 459,None,0.49490835030549896
2480,65 305 306,225,0.4989816700610998
2490,88 419,None,0.5030549898167006
2500,10 132 318 454 183,None,0.5132382892057027
2510,229 282,424,0.515274949083503
2520,120 391,None,0.5193482688391039
2530,286,51,0.5193482688391039
2540,231 360,None,0.5234215885947047
2550,361,472,0.5234215885947047
2560,213 276,175 426,0.5234215885947047
2570,255,67,0.5234215885947047
2580,57 223,None,0.5274949083503055
2590,337 396,None,0.5315682281059063
2600,383,None,0.5336048879837068
2610,54 479,None,0.5376782077393075
2620,131 268 447,None,0.5437881873727087
2630,488,None,0.5458248472505092
2640,61 367 373 405,None,0.5539714867617108
2650,99 214 445,None,0.560081466395112
2660,22 111 344 401,None,0.5682281059063137
2670,44 249 257 379 481,None,0.5784114052953157
2680,331,None,0.5804480651731161
2690,248 482,459,0.5824847250509165
2700,21,93,0.5824847250509165
2710,None,307,0.5804480651731161
2720,121 186 246 490 51,None,0.5906313645621182
2730,168 292 293 324,9,0.5967413441955194
2740,409 427,None,0.6008146639511202
2750,109 385 397 461,214,0.6069246435845214
2760,33,150,0.6069246435845214
2770,442,None,0.6089613034623218
2780,None,None,0.6089613034623218
