episode,shifted_humans,shifted_avs,machine_ratio
1010,14 68 80 337,None,0.20773930753564154
1020,156 234 388,None,0.21384928716904278
1030,None,None,0.21384928716904278
1040,178 274,None,0.21792260692464357
1050,49 54 95 336,None,0.22606924643584522
1060,250 331 416,None,0.23217922606924643
1070,None,None,0.23217922606924643
1080,None,None,0.23217922606924643
1090,238 368,None,0.23625254582484725
1100,89 181 300 390,None,0.24439918533604887
1110,403,None,0.24643584521384929
1120,81 130 340,None,0.2525458248472505
1130,232 448,None,0.25661914460285135
1140,None,None,0.25661914460285135
1150,262 399,None,0.2606924643584521
1160,343 345,None,0.26476578411405294
1170,103 285 400,None,0.2708757637474542
1180,360,None,0.2729124236252546
1190,374,None,0.27494908350305497
1200,102 165 177 224 348 419,None,0.28716904276985744
1210,82 93 235 302,None,0.2953156822810591
1220,159 220,None,0.29938900203665986
1230,None,None,0.29938900203665986
1240,3 469,None,0.3034623217922607
1250,205 276 446,None,0.3095723014256619
1260,325,None,0.31160896130346233
1270,None,None,0.31160896130346233
1280,56 70 91 353 418,None,0.32179226069246436
1290,18 134,None,0.3258655804480652
1300,192 326 355,None,0.3319755600814664
1310,1,None,0.3340122199592668
1320,376 462,None,0.3380855397148676
1330,280,None,0.34012219959266804
1340,94 131,None,0.34419551934826886
1350,None,None,0.34419551934826886
1360,25 78 140 480 485,None,0.3543788187372709
1370,246 486,None,0.35845213849287166
1380,490,None,0.3604887983706721
1390,447,None,0.3625254582484725
1400,None,None,0.3625254582484725
1410,57 410 436,None,0.36863543788187375
1420,None,None,0.36863543788187375
1430,122 168,None,0.3727087576374745
1440,258,None,0.37474541751527496
1450,293 332,None,0.3788187372708758
1460,114,None,0.38085539714867617
1470,None,None,0.38085539714867617
1480,None,None,0.38085539714867617
1490,193 219 385,None,0.3869653767820774
1500,None,None,0.3869653767820774
1510,None,None,0.3869653767820774
1520,354,None,0.3890020366598778
1530,None,None,0.3890020366598778
1540,166 228,None,0.39307535641547864
1550,214,None,0.395112016293279
1560,351,None,0.3971486761710794
1570,162 451,None,0.40122199592668023
1580,None,None,0.40122199592668023
1590,176,None,0.40325865580448067
1600,None,None,0.40325865580448067
1610,377,None,0.40529531568228105
1620,46 141 328 425,None,0.4134419551934827
1630,None,None,0.4134419551934827
1640,62 113 211,None,0.4195519348268839
1650,77 389 428,None,0.4256619144602851
1660,30 74,None,0.42973523421588594
1670,35 115 393 461,None,0.4378818737270876
1680,None,None,0.4378818737270876
1690,195 255,None,0.4419551934826884
1700,43 213,None,0.4460285132382892
1710,111 450,None,0.45010183299389
1720,64 88,None,0.45417515274949083
1730,85,None,0.45621181262729127
1740,125,None,0.45824847250509165
1750,207 379,None,0.4623217922606925
1760,247 319,None,0.4663951120162933
1770,183,None,0.4684317718940937
1780,443,None,0.47046843177189407
1790,None,None,0.47046843177189407
1800,67,None,0.4725050916496945
1810,145,None,0.4745417515274949
1820,270,None,0.47657841140529533
1830,36,None,0.4786150712830957
1840,29 254,None,0.48268839103869654
1850,243,None,0.4847250509164969
1860,6 273,None,0.48879837067209775
1870,None,None,0.48879837067209775
1880,323,None,0.4908350305498982
1890,71,None,0.49287169042769857
1900,136 415,None,0.4969450101832994
1910,10 350 372 474,None,0.505091649694501
1920,278,None,0.5071283095723014
1930,281 431 483,None,0.5132382892057027
1940,48,None,0.515274949083503
1950,None,None,0.515274949083503
1960,334,None,0.5173116089613035
1970,None,None,0.5173116089613035
1980,None,None,0.5173116089613035
1990,128 421,None,0.5213849287169042
