episode,shifted_humans,shifted_avs,machine_ratio
1010,82 139 240,None,0.20570264765784113
1020,194 475,None,0.20977596741344195
1030,95 102 116 181 207 225,None,0.2219959266802444
1040,151 170 252 389,None,0.23014256619144602
1050,426 455,None,0.23421588594704684
1060,3 43 342 348 425,None,0.24439918533604887
1070,67 112 179 431,None,0.2525458248472505
1080,34 382,None,0.25661914460285135
1090,448,None,0.25865580448065173
1100,None,None,0.25865580448065173
1110,77 279 309,None,0.26476578411405294
1120,213 249 274 465,None,0.2729124236252546
1130,None,None,0.2729124236252546
1140,36 201,None,0.2769857433808554
1150,241,None,0.2790224032586558
1160,None,None,0.2790224032586558
1170,377,None,0.28105906313645623
1180,None,None,0.28105906313645623
1190,41,None,0.2830957230142566
1200,209 250,None,0.28716904276985744
1210,30 153 190,None,0.29327902240325865
1220,111 462,None,0.2973523421588595
1230,183 447,None,0.3014256619144603
1240,173 439 456,None,0.3075356415478615
1250,None,None,0.3075356415478615
1260,13 49,None,0.31160896130346233
1270,29 411,None,0.31568228105906315
1280,154 199,None,0.319755600814664
1290,156 162,None,0.32382892057026474
1300,59 117 355,None,0.329938900203666
1310,129,None,0.3319755600814664
1320,40 74 275 409,None,0.34012219959266804
1330,96 215,None,0.34419551934826886
1340,284 373 374,None,0.35030549898167007
1350,None,None,0.35030549898167007
1360,73,None,0.35234215885947046
1370,131,None,0.3543788187372709
1380,273 300 442,None,0.3604887983706721
1390,140,None,0.3625254582484725
1400,64 69 292 361 367,None,0.3727087576374745
1410,332,None,0.37474541751527496
1420,4 301,None,0.3788187372708758
1430,320 339,None,0.38289205702647655
1440,270,None,0.384928716904277
1450,None,None,0.384928716904277
1460,178,None,0.3869653767820774
1470,285,None,0.3890020366598778
1480,61,None,0.3910386965376782
1490,123 356,None,0.395112016293279
1500,305 432,None,0.39918533604887985
1510,480,None,0.40122199592668023
1520,105,None,0.40325865580448067
1530,None,None,0.40325865580448067
1540,58 134,None,0.4073319755600815
1550,18 186,None,0.41140529531568226
1560,85 446,None,0.4154786150712831
1570,None,None,0.4154786150712831
1580,None,None,0.4154786150712831
1590,205 467,None,0.4195519348268839
1600,354 433,None,0.42362525458248473
1610,88 321,None,0.42769857433808556
1620,None,None,0.42769857433808556
1630,148 390,None,0.4317718940936864
1640,108 383 385,None,0.4378818737270876
1650,91 459,None,0.4419551934826884
1660,None,None,0.4419551934826884
1670,159,None,0.4439918533604888
1680,299 388 423,None,0.45010183299389
1690,393 410 438,None,0.45621181262729127
1700,254 370 478,None,0.4623217922606925
1710,141 450,None,0.4663951120162933
1720,None,None,0.4663951120162933
1730,429 472,None,0.47046843177189407
1740,87,None,0.4725050916496945
1750,145,None,0.4745417515274949
1760,365,None,0.47657841140529533
1770,45 211,None,0.48065173116089616
1780,35,None,0.48268839103869654
1790,78,None,0.4847250509164969
1800,25 487,None,0.48879837067209775
1810,311,None,0.4908350305498982
1820,318 340,None,0.49490835030549896
1830,None,None,0.49490835030549896
1840,None,None,0.49490835030549896
1850,193 280 341,None,0.5010183299389002
1860,100 378,None,0.505091649694501
1870,453,None,0.5071283095723014
1880,329,None,0.5091649694501018
1890,None,None,0.5091649694501018
1900,258,None,0.5112016293279023
1910,10 206 347,None,0.5173116089613035
1920,None,None,0.5173116089613035
1930,None,None,0.5173116089613035
1940,None,None,0.5173116089613035
1950,None,None,0.5173116089613035
1960,47,None,0.5193482688391039
1970,115 164 371,None,0.5254582484725051
1980,24 412,None,0.5295315682281059
1990,257 471,None,0.5336048879837068
