episode,shifted_humans,shifted_avs,machine_ratio
1010,338,None,0.20162932790224034
1020,149 426,None,0.20570264765784113
1030,137 262 286,None,0.21181262729124237
1040,18 173 344,None,0.21792260692464357
1050,16 131 485,None,0.2240325865580448
1060,None,None,0.2240325865580448
1070,None,None,0.2240325865580448
1080,64 93 463,None,0.23014256619144602
1090,136 342,None,0.23421588594704684
1100,318,None,0.23625254582484725
1110,48,None,0.23828920570264767
1120,199 353 389,None,0.24439918533604887
1130,383,None,0.24643584521384929
1140,100 298,None,0.2505091649694501
1150,17,None,0.2525458248472505
1160,27,None,0.2545824847250509
1170,185,None,0.25661914460285135
1180,139 168 458,None,0.26272912423625255
1190,41,None,0.26476578411405294
1200,147,None,0.2668024439918534
1210,23 238 279 379,None,0.27494908350305497
1220,200 302,None,0.2790224032586558
1230,74 213 327 417,None,0.28716904276985744
1240,435,None,0.2892057026476578
1250,242,None,0.29124236252545826
1260,11 432 478,None,0.2973523421588595
1270,105 348 411,None,0.3034623217922607
1280,None,None,0.3034623217922607
1290,76 129 206,None,0.3095723014256619
1300,79 196 233,None,0.31568228105906315
1310,108 443,None,0.319755600814664
1320,403,None,0.32179226069246436
1330,None,None,0.32179226069246436
1340,3 77,None,0.3258655804480652
1350,59 251,None,0.329938900203666
1360,81 96,None,0.3340122199592668
1370,450 477,None,0.3380855397148676
1380,None,None,0.3380855397148676
1390,90 179 385,None,0.34419551934826886
1400,223 271 330,None,0.35030549898167007
1410,None,None,0.35030549898167007
1420,323 331 360,None,0.3564154786150713
1430,85,None,0.35845213849287166
1440,117 152,None,0.3625254582484725
1450,29 58 190 283,None,0.37067209775967414
1460,134,None,0.3727087576374745
1470,347,None,0.37474541751527496
1480,24 224 227,None,0.38085539714867617
1490,86,None,0.38289205702647655
1500,45 361 465,None,0.3890020366598778
1510,None,None,0.3890020366598778
1520,None,None,0.3890020366598778
1530,399,None,0.3910386965376782
1540,217,None,0.39307535641547864
1550,None,None,0.39307535641547864
1560,None,None,0.39307535641547864
1570,119 425,None,0.3971486761710794
1580,None,None,0.3971486761710794
1590,None,None,0.3971486761710794
1600,451 483 487,None,0.40325865580448067
1610,391 413,None,0.4073319755600815
1620,49 311 357,None,0.4134419551934827
1630,140 155 158,None,0.4195519348268839
1640,19 436 470 488,None,0.42769857433808556
1650,None,None,0.42769857433808556
1660,None,None,0.42769857433808556
1670,250 355,None,0.4317718940936864
1680,326 343,None,0.43584521384928715
1690,290 362,None,0.439918533604888
1700,354,None,0.4419551934826884
1710,214,None,0.4439918533604888
1720,111,None,0.4460285132382892
1730,193,None,0.4480651731160896
1740,None,None,0.4480651731160896
1750,None,None,0.4480651731160896
1760,400,None,0.45010183299389
1770,None,None,0.45010183299389
1780,145,None,0.45213849287169044
1790,151 468,None,0.45621181262729127
1800,123 301 415,None,0.4623217922606925
1810,None,None,0.4623217922606925
1820,None,None,0.4623217922606925
1830,159 304,None,0.4663951120162933
1840,368 466,None,0.47046843177189407
1850,109 243 396,None,0.47657841140529533
1860,28,None,0.4786150712830957
1870,69 164 300 481,None,0.48676171079429736
1880,334,None,0.48879837067209775
1890,None,None,0.48879837067209775
1900,350,None,0.4908350305498982
1910,None,None,0.4908350305498982
1920,25 103 394 472,None,0.4989816700610998
1930,None,None,0.4989816700610998
1940,73,None,0.5010183299389002
1950,67 414,None,0.505091649694501
1960,None,None,0.505091649694501
1970,None,None,0.505091649694501
1980,63 273,None,0.5091649694501018
1990,12,None,0.5112016293279023
