episode,shifted_humans,shifted_avs,machine_ratio
1010,193,None,0.20162932790224034
1020,116 289 307,None,0.20773930753564154
1030,403,None,0.20977596741344195
1040,260,None,0.21181262729124237
1050,74 100,None,0.2158859470468432
1060,None,None,0.2158859470468432
1070,28 36 360 396,None,0.2240325865580448
1080,217,None,0.22606924643584522
1090,40 476,None,0.23014256619144602
1100,23,None,0.23217922606924643
1110,67 73 261,None,0.23828920570264767
1120,432,None,0.24032586558044808
1130,292 300 390,None,0.24643584521384929
1140,86 339 399,None,0.2525458248472505
1150,421,None,0.2545824847250509
1160,91,None,0.25661914460285135
1170,130 187 198 227 364 371 433 463,None,0.2729124236252546
1180,93,None,0.27494908350305497
1190,76 179,None,0.2790224032586558
1200,192 244 368 472,None,0.28716904276985744
1210,252 328,None,0.29124236252545826
1220,68 226,None,0.2953156822810591
1230,206,None,0.2973523421588595
1240,190 246 382,None,0.3034623217922607
1250,117 442,None,0.3075356415478615
1260,136,None,0.3095723014256619
1270,None,None,0.3095723014256619
1280,42 274 279,None,0.31568228105906315
1290,276 336 393,None,0.32179226069246436
1300,330 485,None,0.3258655804480652
1310,146 235 419,None,0.3319755600814664
1320,None,None,0.3319755600814664
1330,232 255 389,None,0.3380855397148676
1340,87,None,0.34012219959266804
1350,174 181 234,None,0.34623217922606925
1360,10 109 122 315,None,0.3543788187372709
1370,83 456 468,None,0.3604887983706721
1380,None,None,0.3604887983706721
1390,445,None,0.3625254582484725
1400,275,None,0.3645621181262729
1410,None,None,0.3645621181262729
1420,24 237 337 481,None,0.3727087576374745
1430,143 243 309,None,0.3788187372708758
1440,None,None,0.3788187372708758
1450,34 293,None,0.38289205702647655
1460,64 365,None,0.3869653767820774
1470,27 139 270,None,0.39307535641547864
1480,284 321 343,None,0.39918533604887985
1490,294 477,None,0.40325865580448067
1500,164 320,None,0.4073319755600815
1510,327,None,0.4093686354378819
1520,111 257 385,None,0.4154786150712831
1530,313,None,0.4175152749490835
1540,16 170,None,0.4215885947046843
1550,58 409,None,0.4256619144602851
1560,373,None,0.42769857433808556
1570,62 415 448,None,0.43380855397148677
1580,282,None,0.43584521384928715
1590,428,None,0.4378818737270876
1600,147,None,0.439918533604888
1610,105,None,0.4419551934826884
1620,201 411,None,0.4460285132382892
1630,467,None,0.4480651731160896
1640,228,None,0.45010183299389
1650,94 213,None,0.45417515274949083
1660,446 462 486,None,0.46028513238289204
1670,95 458,None,0.46435845213849286
1680,323 413,None,0.4684317718940937
1690,145 331 356,None,0.4745417515274949
1700,249,None,0.47657841140529533
1710,None,None,0.47657841140529533
1720,12 295,None,0.48065173116089616
1730,35 245,None,0.4847250509164969
1740,None,None,0.4847250509164969
1750,49,None,0.48676171079429736
1760,152 438,None,0.4908350305498982
1770,None,None,0.4908350305498982
1780,406,None,0.49287169042769857
1790,225,None,0.49490835030549896
1800,286,None,0.4969450101832994
1810,69,None,0.4989816700610998
1820,None,None,0.4989816700610998
1830,63,None,0.5010183299389002
1840,229 355 487,None,0.5071283095723014
1850,277,None,0.5091649694501018
1860,155 318,None,0.5132382892057027
1870,202,None,0.515274949083503
1880,None,None,0.515274949083503
1890,85,None,0.5173116089613035
1900,0,None,0.5193482688391039
1910,112 125 223 324,None,0.5274949083503055
1920,None,None,0.5274949083503055
1930,None,None,0.5274949083503055
1940,25 208,None,0.5315682281059063
1950,483,None,0.5336048879837068
1960,None,None,0.5336048879837068
1970,51,None,0.5356415478615071
1980,157,None,0.5376782077393075
1990,None,None,0.5376782077393075
