episode,shifted_humans,shifted_avs,machine_ratio
1010,223 283 370 415,None,0.20773930753564154
1020,113 409,None,0.21181262729124237
1030,None,None,0.21181262729124237
1040,96 116 299,None,0.21792260692464357
1050,69 93,None,0.2219959266802444
1060,63,None,0.2240325865580448
1070,455,None,0.22606924643584522
1080,345,None,0.22810590631364563
1090,47 198,None,0.23217922606924643
1100,165 173 215 431 468,None,0.24236252545824846
1110,10,None,0.24439918533604887
1120,41 337,None,0.2484725050916497
1130,114 128 200 249,None,0.25661914460285135
1140,162 202 332,None,0.26272912423625255
1150,271 376,None,0.2668024439918534
1160,115,None,0.26883910386965376
1170,318 463,None,0.2729124236252546
1180,436,None,0.27494908350305497
1190,None,None,0.27494908350305497
1200,33 111 286,None,0.28105906313645623
1210,355 397,None,0.285132382892057
1220,1 273 342,None,0.29124236252545826
1230,82 92 280 453,None,0.29938900203665986
1240,29,None,0.3014256619144603
1250,190 325 387,None,0.3075356415478615
1260,192 262,None,0.31160896130346233
1270,137,None,0.3136456211812627
1280,347 402,None,0.31771894093686354
1290,95 247,None,0.32179226069246436
1300,120 274,None,0.3258655804480652
1310,237,None,0.32790224032586557
1320,88,None,0.329938900203666
1330,None,None,0.329938900203666
1340,393,None,0.3319755600814664
1350,364 392,None,0.3360488798370672
1360,261 470,None,0.34012219959266804
1370,None,None,0.34012219959266804
1380,73 157 225,None,0.34623217922606925
1390,79 330 429,None,0.35234215885947046
1400,131 353,None,0.3564154786150713
1410,100 246 490,None,0.3625254582484725
1420,466,None,0.3645621181262729
1430,103 207 248,None,0.37067209775967414
1440,125 130 161 395,None,0.3788187372708758
1450,None,None,0.3788187372708758
1460,91 179 300 417 471,None,0.3890020366598778
1470,77 226,None,0.39307535641547864
1480,238 423,None,0.3971486761710794
1490,148 278 281,None,0.40325865580448067
1500,186,None,0.40529531568228105
1510,None,None,0.40529531568228105
1520,305,None,0.4073319755600815
1530,None,None,0.4073319755600815
1540,336,None,0.4093686354378819
1550,291 301,None,0.4134419551934827
1560,25 166,None,0.4175152749490835
1570,20,None,0.4195519348268839
1580,None,None,0.4195519348268839
1590,None,None,0.4195519348268839
1600,251,None,0.4215885947046843
1610,151,None,0.42362525458248473
1620,12 158 451,None,0.42973523421588594
1630,368,None,0.4317718940936864
1640,51,None,0.43380855397148677
1650,432,None,0.43584521384928715
1660,34 141 388,None,0.4419551934826884
1670,196 289 400,None,0.4480651731160896
1680,307,None,0.45010183299389
1690,351 398,None,0.45417515274949083
1700,None,None,0.45417515274949083
1710,35 54 438,None,0.46028513238289204
1720,None,None,0.46028513238289204
1730,None,None,0.46028513238289204
1740,4,None,0.4623217922606925
1750,234,None,0.46435845213849286
1760,19 231,None,0.4684317718940937
1770,90 145 385,None,0.4745417515274949
1780,396,None,0.47657841140529533
1790,458 481,None,0.48065173116089616
1800,181,None,0.48268839103869654
1810,89,None,0.4847250509164969
1820,403,None,0.48676171079429736
1830,303 489,None,0.4908350305498982
1840,467,None,0.49287169042769857
1850,450,None,0.49490835030549896
1860,379,None,0.4969450101832994
1870,230 311 459,None,0.5030549898167006
1880,None,None,0.5030549898167006
1890,206,None,0.505091649694501
1900,279,None,0.5071283095723014
1910,37 357,None,0.5112016293279023
1920,217 220 324,None,0.5173116089613035
1930,334,None,0.5193482688391039
1940,None,None,0.5193482688391039
1950,74 323 442 480,None,0.5274949083503055
1960,16 295 378,None,0.5336048879837068
1970,48,None,0.5356415478615071
1980,243 277 360 377,None,0.5437881873727087
1990,None,None,0.5437881873727087
