episode,shifted_humans,shifted_avs,machine_ratio
2010,231 309 436,None,0.20570264765784113
2020,6 48 135 242 457,None,0.2158859470468432
2030,89 274 310 384 445 458,None,0.22810590631364563
2040,133,None,0.23014256619144602
2050,3 282 440,None,0.23625254582484725
2060,8 32 51 107 221 250 465,11,0.2484725050916497
2070,114 184 311 459,197,0.2545824847250509
2080,325,None,0.25661914460285135
2090,7 185 357 403,None,0.26476578411405294
2100,33,118,0.26476578411405294
2110,109 143 239,None,0.2708757637474542
2120,138 179 394 435,358,0.2769857433808554
2130,164,None,0.2790224032586558
2140,None,None,0.2790224032586558
2150,57 132 211 323,None,0.28716904276985744
2160,20 160 170 194 354,None,0.2973523421588595
2170,None,None,0.2973523421588595
2180,47 205,445,0.29938900203665986
2190,127,None,0.3014256619144603
2200,98 332,None,0.3054989816700611
2210,97 137 181 264 361 433,444,0.31568228105906315
2220,191,None,0.31771894093686354
2230,81 372,None,0.32179226069246436
2240,4,32,0.32179226069246436
2250,94 153 157 168 268 306 313,None,0.3360488798370672
2260,63 432 439,453,0.34012219959266804
2270,21 344 390 469,None,0.34826883910386963
2280,50,None,0.35030549898167007
2290,35,None,0.35234215885947046
2300,87 113 122 410,None,0.3604887983706721
2310,356 476,None,0.3645621181262729
2320,345 452,None,0.36863543788187375
2330,116,None,0.37067209775967414
2340,76 88 228 316,None,0.3788187372708758
2350,49 238 401 449,113,0.384928716904277
2360,10,None,0.3869653767820774
2370,79 125 396 422 446 463,None,0.39918533604887985
2380,252 490,None,0.40325865580448067
2390,54 379,466,0.40529531568228105
2400,226 421 423 451 454,None,0.4154786150712831
2410,17,None,0.4175152749490835
2420,124 359 474,None,0.42362525458248473
2430,263 475 479,125,0.42769857433808556
2440,136 393,None,0.4317718940936864
2450,23 37 169,None,0.4378818737270876
2460,36 177,191,0.439918533604888
2470,192 292,175 260,0.439918533604888
2480,11,None,0.4419551934826884
2490,477 358,None,0.4460285132382892
2500,120 118,None,0.45010183299389
2510,167 322,None,0.45417515274949083
2520,377,None,0.45621181262729127
2530,366,363,0.45621181262729127
2540,178 442,None,0.46028513238289204
2550,61 328 351 385 411 113,313,0.47046843177189407
2560,269 319 336 352 398 487 466,None,0.4847250509164969
2570,296 386,112,0.48676171079429736
2580,None,None,0.48676171079429736
2590,346,None,0.48879837067209775
2600,331 362,None,0.49287169042769857
2610,203 218 290 420,None,0.5010183299389002
2620,67 105 190 125,205,0.5071283095723014
2630,60 64 324 488,None,0.515274949083503
2640,117,None,0.5173116089613035
2650,360 480,None,0.5213849287169042
2660,187 478,None,0.5254582484725051
2670,90,13,0.5254582484725051
2680,75 110 275,None,0.5315682281059063
2690,172 283 175,None,0.5376782077393075
2700,174,None,0.539714867617108
2710,82,None,0.5417515274949084
2720,303,None,0.5437881873727087
2730,234,None,0.5458248472505092
2740,44 281 288 387,None,0.5539714867617108
2750,339 468,21,0.5560081466395111
2760,149 431 191,None,0.5621181262729125
2770,None,116 480,0.5580448065173116
2780,130 222 448 205,None,0.5661914460285132
2790,376,None,0.5682281059063137
2800,108 145 265 277,None,0.5763747454175153
2810,0 223 391,None,0.5824847250509165
2820,291 404,None,0.5865580448065173
2830,330,None,0.5885947046843177
2840,101 173 261,89 403,0.5906313645621182
2850,298 383 112,None,0.5967413441955194
2860,12,None,0.5987780040733197
2870,367 480,None,0.6028513238289206
2880,189 470 403,488,0.6069246435845214
2890,255 320 434 21,None,0.615071283095723
2900,111 115 214,212,0.6191446028513238
2910,267,147,0.6191446028513238
2920,297,None,0.6211812627291242
2930,365,None,0.6232179226069247
2940,318,None,0.6252545824847251
2950,248,75 470,0.6232179226069247
2960,260,None,0.6252545824847251
2970,427,None,0.6272912423625254
2980,315 347,310 223,0.6272912423625254
2990,139 464,None,0.6313645621181263
3000,34 69 388,384 181,0.6334012219959266
3010,237 245 488,None,0.639511201629328
3020,39 95,457,0.6415478615071283
3030,22,None,0.6435845213849287
3040,206,188,0.6435845213849287
3050,96 381,283 130,0.6435845213849287
3060,2 102 216 486,None,0.6517311608961304
3070,389 397,None,0.6558044806517311
3080,257 271 456 472,None,0.6639511201629328
3090,91,117,0.6639511201629328
3100,334,None,0.6659877800407332
3110,84,None,0.6680244399185336
3120,217,None,0.670061099796334
3130,162 337 482,None,0.6761710794297352
3140,195 406 415,None,0.6822810590631364
3150,None,None,0.6822810590631364
3160,307,None,0.6843177189409368
3170,None,228,0.6822810590631364
3180,285 89,None,0.6863543788187373
3190,369,None,0.6883910386965377
3200,None,303 115,0.6843177189409368
3210,156 219,None,0.6883910386965377
3220,228,None,0.6904276985743381
3230,32 470,None,0.6945010183299389
3240,270 353,None,0.6985743380855397
3250,445 117,None,0.7026476578411406
3260,340 399,348,0.7046843177189409
3270,70 99,None,0.7087576374745418
3280,430,None,0.7107942973523421
3290,None,34,0.7087576374745418
3300,335 283,24,0.7107942973523421
3310,171 262 181,219,0.714867617107943
3320,52 150 233,340,0.7189409368635438
3330,None,None,0.7189409368635438
3340,188,None,0.7209775967413442
3350,204 115,None,0.725050916496945
3360,56 129,None,0.7291242362525459
3370,None,None,0.7291242362525459
3380,158,None,0.7311608961303462
3390,None,47,0.7291242362525459
3400,None,354,0.7270875763747454
3410,121 196,401,0.7291242362525459
3420,None,230,0.7270875763747454
3430,148 350,None,0.7311608961303462
3440,None,350,0.7291242362525459
3450,489,None,0.7311608961303462
3460,None,None,0.7311608961303462
3470,193 405 313,None,0.7372708757637475
3480,None,145,0.7352342158859471
3490,None,None,0.7352342158859471
3500,75,None,0.7372708757637475
3510,350,None,0.7393075356415478
3520,55 246,268,0.7413441955193483
3530,None,None,0.7413441955193483
3540,None,178,0.7393075356415478
3550,418 462 13,56,0.7433808553971487
3560,25 59 373,423,0.7474541751527495
3570,303,None,0.7494908350305499
3580,176 407,None,0.7535641547861507
3590,None,None,0.7535641547861507
3600,None,None,0.7535641547861507
3610,414,15,0.7535641547861507
3620,None,None,0.7535641547861507
3630,207,None,0.7556008146639511
3640,16 47,420,0.7576374745417516
3650,326,407,0.7576374745417516
3660,26 106 450 453,397,0.7637474541751528
3670,77 212,None,0.7678207739307535
3680,210 130,291,0.769857433808554
3690,73 151 159 276 407,272,0.7780040733197556
3700,92,None,0.780040733197556
3710,457 401,161,0.7820773930753564
3720,198,None,0.7841140529531568
3730,None,215,0.7820773930753564
3740,273 301,None,0.7861507128309573
3750,395,None,0.7881873727087576
3760,None,None,0.7881873727087576
3770,241,None,0.790224032586558
3780,None,None,0.790224032586558
3790,199 220,None,0.7942973523421588
3800,29 126,None,0.7983706720977597
3810,30,283,0.7983706720977597
3820,None,None,0.7983706720977597
3830,268,None,0.8004073319755601
3840,286,None,0.8024439918533605
3850,283,None,0.8044806517311609
3860,None,None,0.8044806517311609
3870,371,None,0.8065173116089613
3880,165,261,0.8065173116089613
3890,None,None,0.8065173116089613
3900,None,None,0.8065173116089613
3910,None,None,0.8065173116089613
3920,None,None,0.8065173116089613
3930,279,None,0.8085539714867617
3940,None,None,0.8085539714867617
3950,None,None,0.8085539714867617
3960,327,None,0.8105906313645621
3970,None,None,0.8105906313645621
3980,None,79,0.8085539714867617
3990,293,336,0.8085539714867617
