episode,shifted_humans,shifted_avs,machine_ratio
210,None,None,0.1981981981981982
220,None,None,0.1981981981981982
230,71,None,0.20270270270270271
240,70,None,0.2072072072072072
250,215,None,0.21171171171171171
260,None,None,0.21171171171171171
270,142,None,0.21621621621621623
280,None,None,0.21621621621621623
290,None,None,0.21621621621621623
300,None,None,0.21621621621621623
310,None,None,0.21621621621621623
320,36,None,0.22072072072072071
330,136 212,None,0.22972972972972974
340,100,None,0.23423423423423423
350,65 165,None,0.24324324324324326
360,119,None,0.24774774774774774
370,2,None,0.25225225225225223
380,95,None,0.25675675675675674
390,184,None,0.26126126126126126
400,20 78 138,None,0.2747747747747748
410,None,None,0.2747747747747748
420,5,None,0.27927927927927926
430,15 175,None,0.2882882882882883
440,130 135 177,None,0.30180180180180183
450,74,None,0.3063063063063063
460,None,None,0.3063063063063063
470,None,None,0.3063063063063063
480,161,None,0.3108108108108108
490,178,None,0.3153153153153153
500,None,None,0.3153153153153153
510,None,None,0.3153153153153153
520,None,None,0.3153153153153153
530,108,None,0.31981981981981983
540,None,None,0.31981981981981983
550,120,None,0.32432432432432434
560,None,None,0.32432432432432434
570,42 50 112,None,0.33783783783783783
580,139,None,0.34234234234234234
590,158,None,0.34684684684684686
600,None,None,0.34684684684684686
610,169,None,0.35135135135135137
620,45 121,None,0.36036036036036034
630,None,None,0.36036036036036034
640,17,None,0.36486486486486486
650,152,None,0.36936936936936937
660,None,None,0.36936936936936937
670,None,None,0.36936936936936937
680,None,None,0.36936936936936937
690,None,None,0.36936936936936937
700,None,None,0.36936936936936937
710,24,None,0.3738738738738739
720,66,None,0.3783783783783784
730,44 156,None,0.38738738738738737
740,10 140,None,0.3963963963963964
750,None,None,0.3963963963963964
760,49,None,0.4009009009009009
770,155,None,0.40540540540540543
780,141,None,0.4099099099099099
790,None,None,0.4099099099099099
800,None,None,0.4099099099099099
810,None,None,0.4099099099099099
820,None,None,0.4099099099099099
830,None,None,0.4099099099099099
840,None,None,0.4099099099099099
850,89,None,0.4144144144144144
860,None,None,0.4144144144144144
870,55,None,0.4189189189189189
880,73 150,None,0.42792792792792794
890,None,None,0.42792792792792794
900,None,None,0.42792792792792794
910,None,None,0.42792792792792794
920,35,None,0.43243243243243246
930,None,None,0.43243243243243246
940,None,None,0.43243243243243246
950,None,None,0.43243243243243246
960,None,None,0.43243243243243246
970,166,None,0.4369369369369369
980,None,None,0.4369369369369369
990,116,None,0.44144144144144143
1000,None,None,0.44144144144144143
1010,None,None,0.44144144144144143
1020,219,None,0.44594594594594594
1030,114,None,0.45045045045045046
1040,None,None,0.45045045045045046
1050,32,None,0.45495495495495497
1060,41,None,0.4594594594594595
1070,57,None,0.46396396396396394
1080,None,None,0.46396396396396394
1090,48,None,0.46846846846846846
1100,None,None,0.46846846846846846
1110,None,None,0.46846846846846846
1120,26 168,None,0.4774774774774775
1130,None,None,0.4774774774774775
1140,None,None,0.4774774774774775
1150,171,None,0.481981981981982
1160,39,None,0.4864864864864865
1170,None,None,0.4864864864864865
1180,None,None,0.4864864864864865
1190,None,None,0.4864864864864865
