episode,shifted_humans,shifted_avs,machine_ratio
2010,102 354 422,289,0.20366598778004075
2020,117 231 280 333,None,0.21181262729124237
2030,94 407,None,0.2158859470468432
2040,70 371 433,None,0.2219959266802444
2050,89 130 162 261 470,None,0.23217922606924643
2060,98 204,74,0.23421588594704684
2070,8 116 189 359 455,None,0.24439918533604887
2080,381,104,0.24439918533604887
2090,113 203 431,None,0.2505091649694501
2100,316 332 419,None,0.25661914460285135
2110,27 344 440 445,None,0.26476578411405294
2120,77 343 379 436,None,0.2729124236252546
2130,108 320 427,None,0.2790224032586558
2140,394 416,180,0.28105906313645623
2150,163 291 293 435,None,0.2892057026476578
2160,12 91 206 288 396,None,0.29938900203665986
2170,306,None,0.3014256619144603
2180,304,None,0.3034623217922607
2190,137 207 270 383 430,None,0.3136456211812627
2200,88 138 327 338 418 420,None,0.3258655804480652
2210,213 220 406,None,0.3319755600814664
2220,324 403 451 474,None,0.34012219959266804
2230,57 268 372 423,None,0.34826883910386963
2240,319 469 489,None,0.3543788187372709
2250,229 400,None,0.35845213849287166
2260,5 275 299 432 74,None,0.36863543788187375
2270,125 259 336,None,0.37474541751527496
2280,23 106 413,None,0.38085539714867617
2290,105 321 442,None,0.3869653767820774
2300,164 258 342 377,None,0.395112016293279
2310,366,None,0.3971486761710794
2320,210 305 339 464,None,0.40529531568228105
2330,153 235 326 357,None,0.4134419551934827
2340,224 236 297,None,0.4195519348268839
2350,None,None,0.4195519348268839
2360,248 352 393,None,0.4256619144602851
2370,254,None,0.42769857433808556
2380,7 150 191 216 368 438,366,0.4378818737270876
2390,10 56 63 365 415,444 258,0.4439918533604888
2400,64 449,None,0.4480651731160896
2410,59 156 488,None,0.45417515274949083
2420,0 110 171 194 459,None,0.46435845213849286
2430,192,None,0.4663951120162933
2440,38 51 307 334 490,None,0.47657841140529533
2450,99 310,305,0.4786150712830957
2460,168,None,0.48065173116089616
2470,17 392,None,0.4847250509164969
2480,55 267,None,0.48879837067209775
2490,313 335 412,None,0.49490835030549896
2500,353 480,None,0.4989816700610998
2510,16 465,85,0.5010183299389002
2520,262 281 399,430,0.505091649694501
2530,79 454 463,None,0.5112016293279023
2540,20,207,0.5112016293279023
2550,139 170 185 385,None,0.5193482688391039
2560,4 52 282 315 472,None,0.5295315682281059
2570,294,None,0.5315682281059063
2580,149 177 237,None,0.5376782077393075
2590,84 111 456 258,None,0.5458248472505092
2600,76 95 135 340,None,0.5539714867617108
2610,1 60 290,None,0.560081466395112
2620,190 408,None,0.5641547861507128
2630,367,None,0.5661914460285132
2640,104,None,0.5682281059063137
2650,34 43 121 143,None,0.5763747454175153
2660,123 157 277 468,None,0.5845213849287169
2670,278,None,0.5865580448065173
2680,None,None,0.5865580448065173
2690,None,None,0.5865580448065173
2700,271,None,0.5885947046843177
2710,37 477 180,None,0.594704684317719
2720,25 75 199,None,0.6008146639511202
2730,388,188 416 451,0.5967413441955194
2740,228,None,0.5987780040733197
2750,69,None,0.6008146639511202
2760,115 196 421 444,385,0.6069246435845214
2770,58 131 205 218 292,None,0.6171079429735234
2780,265,None,0.6191446028513238
2790,2 347 360,None,0.6252545824847251
2800,None,None,0.6252545824847251
2810,26 48 276 450,None,0.6334012219959266
2820,67 434,297,0.6354378818737271
2830,286,None,0.6374745417515275
2840,None,None,0.6374745417515275
2850,152 350,None,0.6415478615071283
2860,42 82 233 351,None,0.6496945010183299
2870,311,None,0.6517311608961304
2880,83 226 461,None,0.6578411405295316
2890,None,None,0.6578411405295316
2900,101,None,0.659877800407332
2910,None,456,0.6578411405295316
2920,325,432,0.6578411405295316
2930,None,192,0.6558044806517311
2940,None,27 56,0.6517311608961304
2950,390,70,0.6517311608961304
2960,241,None,0.6537678207739308
2970,73 234 263 369,231,0.659877800407332
2980,None,None,0.659877800407332
2990,223 243,None,0.6639511201629328
3000,221 346,None,0.6680244399185336
3010,214 337,311,0.670061099796334
3020,None,None,0.670061099796334
3030,173 401,429,0.6720977596741344
3040,246 362,None,0.6761710794297352
3050,None,None,0.6761710794297352
3060,165 482,None,0.6802443991853361
3070,114 452 486,None,0.6863543788187373
3080,184,342,0.6863543788187373
3090,219,332,0.6863543788187373
3100,160 385,412,0.6883910386965377
3110,33 35 136,None,0.6945010183299389
3120,None,0,0.6924643584521385
3130,430,None,0.6945010183299389
3140,21 96 432,67,0.6985743380855397
3150,29 410,None,0.7026476578411406
3160,39 159,None,0.7067209775967414
3170,227 303 328,302,0.7107942973523421
3180,481,None,0.7128309572301426
3190,47 405,341,0.714867617107943
3200,None,59,0.7128309572301426
3210,178 302,None,0.7169042769857433
3220,87 257 314,None,0.7230142566191446
3230,166 273,None,0.7270875763747454
3240,54 404,None,0.7311608961303462
3250,107,None,0.7331975560081466
3260,279,403,0.7331975560081466
3270,252,None,0.7352342158859471
3280,249,None,0.7372708757637475
3290,416,19 103,0.7352342158859471
3300,373 192 311,None,0.7413441955193483
3310,269,None,0.7433808553971487
3320,None,None,0.7433808553971487
3330,50 266 366,None,0.7494908350305499
3340,86,370,0.7494908350305499
3350,None,None,0.7494908350305499
3360,298 0,None,0.7535641547861507
3370,145 154 398,392,0.7576374745417516
