episode,shifted_humans,shifted_avs,machine_ratio
2010,419 449,None,0.20366598778004075
2020,3,None,0.20570264765784113
2030,99 113 115 416 418,None,0.2158859470468432
2040,50 64 353,378,0.219959266802444
2050,80 304 388,None,0.22606924643584522
2060,120 159 482,None,0.23217922606924643
2070,169 390,247,0.23421588594704684
2080,249,None,0.23625254582484725
2090,179 337 365 396 438,None,0.24643584521384929
2100,91 184 413,None,0.2525458248472505
2110,56 69 121 157 290 423,None,0.26476578411405294
2120,405,None,0.2668024439918534
2130,173 318 322,None,0.2729124236252546
2140,81 330 427 475,None,0.28105906313645623
2150,60 139 464,None,0.28716904276985744
2160,40 219 392,None,0.29327902240325865
2170,264 436,None,0.2973523421588595
2180,47 96 168 204 255 347,None,0.3095723014256619
2190,None,None,0.3095723014256619
2200,48 198 213,None,0.31568228105906315
2210,117 286 451,None,0.32179226069246436
2220,8 385 386 481,93,0.32790224032586557
2230,262,None,0.329938900203666
2240,275 439,None,0.3340122199592668
2250,55 145 167 174 191 276 297 487,None,0.35030549898167007
2260,189 248 298 446 452,None,0.3604887983706721
2270,137 222,363,0.3625254582484725
2280,339 362 391 463,None,0.37067209775967414
2290,44 415,None,0.37474541751527496
2300,342,None,0.37678207739307534
2310,314,None,0.3788187372708758
2320,223 336 488,None,0.384928716904277
2330,149 407 469,None,0.3910386965376782
2340,63 455 457,None,0.3971486761710794
2350,39 205 218 292,None,0.40529531568228105
2360,37 291 323 397,None,0.4134419551934827
2370,389 474,None,0.4175152749490835
2380,1 266,None,0.4215885947046843
2390,20 245 315 371 404 454,173,0.4317718940936864
2400,110 114 440,None,0.4378818737270876
2410,235 236,None,0.4419551934826884
2420,33 51 234 422 490,474,0.45010183299389
2430,34 116 154 210 377,None,0.46028513238289204
2440,97 220 305 327 448,None,0.47046843177189407
2450,135 320 470,None,0.47657841140529533
2460,241 378,None,0.48065173116089616
2470,326,None,0.48268839103869654
2480,88 190 479,460,0.48676171079429736
2490,16 57 136 193 268,None,0.4969450101832994
2500,376,None,0.4989816700610998
2510,29 111 328,None,0.505091649694501
2520,133,None,0.5071283095723014
2530,59 156 373,None,0.5132382892057027
2540,450,None,0.515274949083503
2550,102 152 403,None,0.5213849287169042
2560,None,None,0.5213849287169042
2570,42,None,0.5234215885947047
2580,None,365,0.5213849287169042
2590,122 319 365,378,0.5254582484725051
2600,54 89 271 437,None,0.5336048879837068
2610,None,None,0.5336048879837068
2620,107 293 356 412 247,None,0.5437881873727087
2630,0 23 86,488,0.5478615071283096
2640,7 343,None,0.5519348268839104
2650,185,None,0.5539714867617108
2660,53 261 334,None,0.560081466395112
2670,127 231 246,None,0.5661914460285132
2680,None,None,0.5661914460285132
2690,324,417,0.5661914460285132
2700,87 227 270 456,63,0.5723014256619144
2710,73 105 106 177,None,0.5804480651731161
2720,445,None,0.5824847250509165
2730,125 164,None,0.5865580448065173
2740,12 489,None,0.5906313645621182
2750,77 172,None,0.594704684317719
2760,372 447,444,0.5967413441955194
2770,124 170 285 308,380 284,0.6008146639511202
2780,92 476,None,0.604887983706721
2790,None,None,0.604887983706721
2800,242 325,92,0.6069246435845214
2810,296,None,0.6089613034623218
2820,406 442,None,0.6130346232179226
2830,183,None,0.615071283095723
2840,307,None,0.6171079429735234
2850,131 309 350,317 437,0.6191446028513238
2860,288,None,0.6211812627291242
2870,192 238,None,0.6252545824847251
2880,194 199 226 420,None,0.6334012219959266
2890,65 224,None,0.6374745417515275
2900,58 126 431,81,0.6415478615071283
2910,278 399,None,0.6456211812627292
2920,195 269,342 292,0.6456211812627292
2930,27 257,None,0.6496945010183299
2940,10 280 283,371,0.6537678207739308
2950,265 338 363 371,None,0.6619144602851323
2960,274 462 417 380,445,0.6680244399185336
2970,None,None,0.6680244399185336
2980,143 294,None,0.6720977596741344
2990,None,57,0.670061099796334
3000,239 310 345,135,0.6741344195519349
3010,301,58,0.6741344195519349
3020,30,None,0.6761710794297352
3030,150 381,None,0.6802443991853361
3040,303 354,None,0.6843177189409368
3050,32 474,None,0.6883910386965377
3060,43 211 409,455,0.6924643584521385
3070,366 408,None,0.6965376782077393
3080,109,105,0.6965376782077393
3090,2 186,None,0.7006109979633401
3100,None,None,0.7006109979633401
3110,331,None,0.7026476578411406
3120,228 237,64 350,0.7026476578411406
3130,459,None,0.7046843177189409
3140,346,54,0.7046843177189409
3150,254,None,0.7067209775967414
3160,461 437,59,0.7087576374745418
3170,458 460,None,0.7128309572301426
3180,206 267 316,466,0.7169042769857433
3190,468,None,0.7189409368635438
3200,351,None,0.7209775967413442
3210,352,None,0.7230142566191446
3220,None,None,0.7230142566191446
3230,None,319,0.7209775967413442
3240,151 258 281,192,0.725050916496945
3250,None,363,0.7230142566191446
3260,70 59,None,0.7270875763747454
3270,387 401,133 227,0.7270875763747454
3280,414 421,None,0.7311608961303462
3290,95,None,0.7331975560081466
3300,17,None,0.7352342158859471
3310,79 455,None,0.7393075356415478
3320,5 444,None,0.7433808553971487
3330,26 384,347,0.745417515274949
3340,84,None,0.7474541751527495
3350,378,None,0.7494908350305499
3360,93,None,0.7515274949083504
3370,None,None,0.7515274949083504
3380,317,None,0.7535641547861507
3390,216 486 292,None,0.7596741344195519
3400,311 432,408,0.7617107942973523
3410,None,156 185,0.7576374745417516
3420,306,None,0.7596741344195519
3430,94,424 246,0.7576374745417516
3440,None,None,0.7576374745417516
3450,221,100,0.7576374745417516
3460,472,None,0.7596741344195519
3470,158 166,None,0.7637474541751528
3480,138 178 187,None,0.769857433808554
3490,58,None,0.7718940936863544
3500,None,349,0.769857433808554
3510,52,None,0.7718940936863544
3520,332,96,0.7718940936863544
3530,76 148,None,0.7759674134419552
3540,243,None,0.7780040733197556
3550,171,None,0.780040733197556
3560,393,None,0.7820773930753564
3570,430,None,0.7841140529531568
3580,None,3,0.7820773930753564
3590,None,28,0.780040733197556
3600,None,None,0.780040733197556
3610,130 394,225,0.7820773930753564
3620,398,None,0.7841140529531568
3630,None,213,0.7820773930753564
3640,135,235 87,0.780040733197556
3650,None,None,0.780040733197556
3660,282 235,None,0.7841140529531568
3670,None,None,0.7841140529531568
3680,367 284,None,0.7881873727087576
3690,None,None,0.7881873727087576
3700,49 176,None,0.7922606924643585
3710,67,None,0.7942973523421588
3720,None,None,0.7942973523421588
3730,207 277 246,None,0.8004073319755601
3740,295 335,None,0.8044806517311609
3750,38 62 83 465,103,0.8105906313645621
3760,90,None,0.8126272912423625
3770,105 350,None,0.8167006109979633
3780,75,None,0.8187372708757638
3790,101 340,None,0.8228105906313645
3800,229,None,0.824847250509165
3810,156 424,None,0.8289205702647657
3820,300 361 347,None,0.835030549898167
3830,None,None,0.835030549898167
3840,203 488,235,0.8370672097759674
3850,36,None,0.8391038696537678
3860,None,None,0.8391038696537678
3870,98 263,None,0.8431771894093686
3880,63,None,0.845213849287169
3890,344 434 54,None,0.8513238289205702
3900,None,None,0.8513238289205702
3910,None,483,0.8492871690427699
3920,142 383,None,0.8533604887983707
3930,None,138,0.8513238289205702
3940,217 313 319,None,0.8574338085539714
3950,None,437,0.8553971486761711
3960,153,254,0.8553971486761711
3970,None,None,0.8553971486761711
3980,None,131,0.8533604887983707
3990,None,None,0.8533604887983707
