episode,shifted_humans,shifted_avs,machine_ratio
1010,117 370 448 481,None,0.20773930753564154
1020,18,None,0.20977596741344195
1030,187 318 339,None,0.2158859470468432
1040,None,None,0.2158859470468432
1050,195,None,0.21792260692464357
1060,90 186 290 463,None,0.22606924643584522
1070,148 484,None,0.23014256619144602
1080,268 353,None,0.23421588594704684
1090,None,None,0.23421588594704684
1100,176 192 399,None,0.24032586558044808
1110,391,None,0.24236252545824846
1120,348,None,0.24439918533604887
1130,12 155 304 485,None,0.2525458248472505
1140,95 183 206 416,None,0.2606924643584521
1150,0 76 273 351,None,0.26883910386965376
1160,196,None,0.2708757637474542
1170,219 305,None,0.27494908350305497
1180,None,None,0.27494908350305497
1190,None,None,0.27494908350305497
1200,None,None,0.27494908350305497
1210,153,None,0.2769857433808554
1220,27 168,None,0.28105906313645623
1230,32 43 209 336,None,0.2892057026476578
1240,None,None,0.2892057026476578
1250,357,None,0.29124236252545826
1260,46 210 327,None,0.2973523421588595
1270,200 355 360 403 417 427 447,None,0.31160896130346233
1280,174 483,None,0.31568228105906315
1290,393,None,0.31771894093686354
1300,78 113 214,None,0.32382892057026474
1310,306 365,None,0.32790224032586557
1320,237 324 390,None,0.3340122199592668
1330,102 250,None,0.3380855397148676
1340,45,None,0.34012219959266804
1350,230,None,0.3421588594704684
1360,114,None,0.34419551934826886
1370,350,None,0.34623217922606925
1380,None,None,0.34623217922606925
1390,None,None,0.34623217922606925
1400,None,None,0.34623217922606925
1410,51 215 356,None,0.35234215885947046
1420,245,None,0.3543788187372709
1430,None,None,0.3543788187372709
1440,20 74 251,None,0.3604887983706721
1450,146,None,0.3625254582484725
1460,28 354 429,None,0.36863543788187375
1470,61 373,None,0.3727087576374745
1480,88 388 392,None,0.3788187372708758
1490,None,None,0.3788187372708758
1500,173,None,0.38085539714867617
1510,23,None,0.38289205702647655
1520,36 372,None,0.3869653767820774
1530,38,None,0.3890020366598778
1540,330,None,0.3910386965376782
1550,223,None,0.39307535641547864
1560,None,None,0.39307535641547864
1570,77 224,None,0.3971486761710794
1580,112 248,None,0.40122199592668023
1590,130 257,None,0.40529531568228105
1600,340,None,0.4073319755600815
1610,455,None,0.4093686354378819
1620,190,None,0.41140529531568226
1630,159,None,0.4134419551934827
1640,None,None,0.4134419551934827
1650,96 179 249 414,None,0.4215885947046843
1660,None,None,0.4215885947046843
1670,None,None,0.4215885947046843
1680,379 410,None,0.4256619144602851
1690,82 335,None,0.42973523421588594
1700,None,None,0.42973523421588594
1710,378 421,None,0.43380855397148677
1720,92 345,None,0.4378818737270876
1730,None,None,0.4378818737270876
1740,1 24 68,None,0.4439918533604888
1750,147 313 473,None,0.45010183299389
1760,None,None,0.45010183299389
1770,234,None,0.45213849287169044
1780,332,None,0.45417515274949083
1790,218 361 461,None,0.46028513238289204
1800,84,None,0.4623217922606925
1810,21 39 431,None,0.4684317718940937
1820,377,None,0.47046843177189407
1830,None,None,0.47046843177189407
1840,225 241 428,None,0.47657841140529533
1850,129,None,0.4786150712830957
1860,402 423 486,None,0.4847250509164969
1870,323,None,0.48676171079429736
1880,97 111 193,None,0.49287169042769857
1890,13 128,None,0.4969450101832994
1900,205 426 439,None,0.5030549898167006
1910,34,None,0.505091649694501
1920,247,None,0.5071283095723014
1930,3,None,0.5091649694501018
1940,None,None,0.5091649694501018
1950,279,None,0.5112016293279023
1960,299 320 418,None,0.5173116089613035
1970,207,None,0.5193482688391039
1980,10 131 199,None,0.5254582484725051
1990,459,None,0.5274949083503055
