episode,shifted_humans,shifted_avs,machine_ratio
2010,23 109 110 280 414,None,0.20977596741344195
2020,239 357 367,None,0.2158859470468432
2030,273 291,None,0.219959266802444
2040,10 269 282 390,None,0.22810590631364563
2050,236,None,0.23014256619144602
2060,83 387,None,0.23421588594704684
2070,17,None,0.23625254582484725
2080,91 157 234 235,244,0.24236252545824846
2090,293 298 418,None,0.2484725050916497
2100,5 243 313,103,0.2525458248472505
2110,67 87 229 266,None,0.2606924643584521
2120,22 57 63 99 121 148 210,None,0.27494908350305497
2130,130 183 263 307,None,0.2830957230142566
2140,325 365 377 388,None,0.29124236252545826
2150,38 411,None,0.2953156822810591
2160,25 199,None,0.29938900203665986
2170,82 222 337 340,None,0.3075356415478615
2180,261 457 475,None,0.3136456211812627
2190,48 474,None,0.31771894093686354
2200,33 224 310 438 488,None,0.32790224032586557
2210,136 454,None,0.3319755600814664
2220,42 129 264 409,253,0.3380855397148676
2230,8 90 105 111 133 296 478,None,0.35234215885947046
2240,47 368,None,0.3564154786150713
2250,262 343 385,None,0.3625254582484725
2260,4 216 316 392,71,0.36863543788187375
2270,205 383 464,None,0.37474541751527496
2280,114 416,273,0.37678207739307534
2290,54 88 275,None,0.38289205702647655
2300,142 152 173 189 195 271 394,None,0.3971486761710794
2310,150 401 403,None,0.40325865580448067
2320,151,None,0.40529531568228105
2330,113,358 325,0.40325865580448067
2340,137 258 304,None,0.4093686354378819
2350,44,None,0.41140529531568226
2360,396 437,33,0.4134419551934827
2370,None,464,0.41140529531568226
2380,469,None,0.4134419551934827
2390,1 16 318 342 359 397,None,0.4256619144602851
2400,33,None,0.42769857433808556
2410,153 219 245 436,None,0.43584521384928715
2420,231 360 407,None,0.4419551934826884
2430,53,63,0.4419551934826884
2440,187 292,216,0.4439918533604888
2450,20 94 328,None,0.45010183299389
2460,371 379 412 479,188,0.45621181262729127
2470,480,None,0.45824847250509165
2480,325,None,0.46028513238289204
2490,145 163,None,0.46435845213849286
2500,59 132 353 448 463,None,0.4745417515274949
2510,None,33 436,0.47046843177189407
2520,164,None,0.4725050916496945
2530,158 246 423,None,0.4786150712830957
