episode,shifted_humans,shifted_avs,machine_ratio
2010,49 69 190 322 343 352 383,None,0.21384928716904278
2020,192,None,0.2158859470468432
2030,183 262 384,None,0.2219959266802444
2040,34 110 486,None,0.22810590631364563
2050,102 142 371,None,0.23421588594704684
2060,194 195 276 480,None,0.24236252545824846
2070,None,None,0.24236252545824846
2080,124 278 292 391,None,0.2505091649694501
2090,117 187 335,None,0.25661914460285135
2100,64 191 407,None,0.26272912423625255
2110,94 145 217 226 265,None,0.2729124236252546
2120,82 434,None,0.2769857433808554
2130,44 245 310,None,0.2830957230142566
2140,210 381,None,0.28716904276985744
2150,270 305 459 470 481,215,0.2953156822810591
2160,98 177 221 233 369 404,None,0.3075356415478615
2170,53 132 396,None,0.3136456211812627
2180,80 148 248 342,None,0.32179226069246436
2190,154 389,None,0.3258655804480652
2200,None,118,0.32382892057026474
2210,285 294 344 399,None,0.3319755600814664
2220,0 91 236 379 386,None,0.3421588594704684
2230,106 143 181,None,0.34826883910386963
2240,178,None,0.35030549898167007
2250,264 318 359,None,0.3564154786150713
2260,86 184 423 449,None,0.3645621181262729
2270,323 393 475,None,0.37067209775967414
2280,51 60 65 162 277,None,0.38085539714867617
2290,16 447,None,0.384928716904277
2300,56 174 229 268 296 319 330 367,None,0.40122199592668023
2310,213 234 254 357,None,0.4093686354378819
2320,8 63 366 387,None,0.4175152749490835
2330,4 17,None,0.4215885947046843
2340,20 219 331,343,0.4256619144602851
2350,12 419,None,0.42973523421588594
2360,None,None,0.42973523421588594
2370,114 314 456,None,0.43584521384928715
2380,43 401 422,None,0.4419551934826884
2390,165 228 416,195,0.4460285132382892
2400,10 42 139 271 361,None,0.45621181262729127
2410,158 273,None,0.46028513238289204
2420,283 295 327,None,0.4663951120162933
2430,32 255 436,None,0.4725050916496945
2440,163 269,None,0.47657841140529533
2450,179 185 189 365 482,None,0.48676171079429736
2460,152 267,None,0.4908350305498982
2470,169 478,None,0.49490835030549896
2480,39 122 461,378,0.4989816700610998
2490,30 101,None,0.5030549898167006
2500,316 334,None,0.5071283095723014
2510,97 109 300 350,None,0.515274949083503
2520,263 440,322,0.5173116089613035
2530,77 257 297 479,None,0.5254582484725051
2540,None,None,0.5254582484725051
2550,343,None,0.5274949083503055
2560,107 282 286,None,0.5336048879837068
2570,35 70 75 333,None,0.5417515274949084
2580,193 308 321,None,0.5478615071283096
2590,362,363,0.5478615071283096
2600,87 433,None,0.5519348268839104
2610,206 220 394,None,0.5580448065173116
2620,92 204,None,0.5621181262729125
2630,280 400 322,317 35,0.5641547861507128
2640,414,None,0.5661914460285132
2650,26 173 298 376,None,0.5743380855397149
2660,79 149,190,0.5763747454175153
2670,111 410 465 378,None,0.5845213849287169
2680,59 207 409,None,0.5906313645621182
2690,340 398 421 457,None,0.5987780040733197
2700,266,None,0.6008146639511202
2710,164 317,None,0.604887983706721
2720,None,None,0.604887983706721
2730,311 324,None,0.6089613034623218
2740,None,74 424 389,0.6028513238289206
2750,231,None,0.604887983706721
2760,203 281 411,None,0.6109979633401222
2770,469,None,0.6130346232179226
2780,127 196,None,0.6171079429735234
2790,None,422,0.615071283095723
2800,133 171 205 274,None,0.6232179226069247
2810,138,143 63,0.6211812627291242
2820,6 445 455,None,0.6272912423625254
2830,None,None,0.6272912423625254
2840,415,None,0.6293279022403259
2850,151 160 235 397 406,None,0.639511201629328
2860,84 105,None,0.6435845213849287
2870,218,None,0.6456211812627292
2880,1 299 432,None,0.6517311608961304
2890,58 116,None,0.6558044806517311
2900,23 137 309 431 464,None,0.6659877800407332
2910,None,None,0.6659877800407332
2920,None,9 87,0.6619144602851323
2930,5 108,None,0.6659877800407332
2940,81 275,None,0.670061099796334
2950,353,None,0.6720977596741344
2960,None,None,0.6720977596741344
2970,None,None,0.6720977596741344
2980,131 368,None,0.6761710794297352
2990,249,None,0.6782077393075356
3000,None,None,0.6782077393075356
