travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.466666666666667,149,AV,0,104,78,954,-6.466666666666667,"0,0,0,0"
3.85,122,AV,1,78,63,1721,-3.85,"0,0,0,0"
2.466666666666667,129,AV,1,94,9,145,-2.466666666666667,"0,0,0,0"
1.0333333333333334,221,AV,0,144,18,443,-1.0333333333333334,"0,0,0,0"
5.0,137,AV,3,99,18,394,-5.0,"0,0,0,0"
3.3833333333333333,40,AV,0,37,27,1318,-3.3833333333333333,"0,0,0,0"
2.433333333333333,14,AV,0,14,5,1526,-2.433333333333333,"0,0,0,0"
2.716666666666667,134,AV,3,96,68,586,-2.716666666666667,"0,0,0,0"
4.233333333333333,21,AV,0,21,15,1026,-4.233333333333333,"0,0,0,0"
1.1833333333333333,50,AV,1,13,32,731,-1.1833333333333333,"0,0,0,0"
5.7,18,AV,0,18,16,257,-5.7,"0,0,0,0"
4.833333333333333,162,AV,1,111,48,1358,-4.833333333333333,"0,0,0,0"
5.5,19,AV,3,19,17,476,-5.5,"0,0,0,0"
3.6333333333333333,184,AV,3,125,52,980,-3.6333333333333333,"0,0,0,0"
3.25,66,AV,0,53,12,1737,-3.25,"0,0,0,0"
2.6166666666666667,110,AV,1,87,34,487,-2.6166666666666667,"0,0,0,0"
6.466666666666667,34,AV,1,33,5,1615,-6.466666666666667,"0,0,0,0"
3.4,159,AV,1,110,80,769,-3.4,"0,0,0,0"
5.05,71,AV,2,58,42,1258,-5.05,"0,0,0,0"
2.45,165,AV,1,114,83,986,-2.45,"0,0,0,0"
2.5833333333333335,170,AV,2,100,85,162,-2.5833333333333335,"0,0,0,0"
3.55,10,AV,2,10,10,360,-3.55,"0,0,0,0"
5.05,178,AV,2,91,7,1331,-5.05,"0,0,0,0"
4.533333333333333,25,AV,2,14,18,1571,-4.533333333333333,"0,0,0,0"
2.0166666666666666,119,AV,0,1,62,798,-2.0166666666666666,"0,0,0,0"
4.766666666666667,192,AV,2,84,3,1383,-4.766666666666667,"0,0,0,0"
5.783333333333333,171,AV,1,117,44,763,-5.783333333333333,"0,0,0,0"
1.0,164,AV,0,113,77,326,-1.0,"0,0,0,0"
3.3666666666666667,151,AV,0,106,3,1054,-3.3666666666666667,"0,0,0,0"
3.183333333333333,91,AV,3,73,49,1440,-3.183333333333333,"0,0,0,0"
3.183333333333333,77,AV,0,62,5,175,-3.183333333333333,"0,0,0,0"
4.333333333333333,61,AV,0,36,34,1461,-4.333333333333333,"0,0,0,0"
3.2666666666666666,202,AV,3,100,44,1192,-3.2666666666666666,"0,0,0,0"
1.2,215,AV,2,141,18,462,-1.2,"0,0,0,0"
2.6666666666666665,94,AV,0,27,18,1027,-2.6666666666666665,"0,0,0,0"
4.2,73,AV,1,49,5,1391,-4.2,"0,0,0,0"
6.0,81,AV,2,66,45,486,-6.0,"0,0,0,0"
2.55,120,AV,2,48,12,688,-2.55,"0,0,0,0"
