travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.55,149,AV,3,104,78,954,-8.55,"0,0,0,0"
3.5166666666666666,122,AV,3,78,63,1721,-3.5166666666666666,"0,0,0,0"
2.35,129,AV,1,94,9,145,-2.35,"0,0,0,0"
2.283333333333333,221,AV,2,144,18,443,-2.283333333333333,"0,0,0,0"
4.083333333333333,137,AV,2,99,18,394,-4.083333333333333,"0,0,0,0"
3.0166666666666666,40,AV,0,37,27,1318,-3.0166666666666666,"0,0,0,0"
3.1333333333333333,14,AV,2,14,5,1526,-3.1333333333333333,"0,0,0,0"
2.9,134,AV,1,96,68,586,-2.9,"0,0,0,0"
4.666666666666667,21,AV,2,21,15,1026,-4.666666666666667,"0,0,0,0"
0.9333333333333333,50,AV,2,13,32,731,-0.9333333333333333,"0,0,0,0"
6.933333333333334,18,AV,2,18,16,257,-6.933333333333334,"0,0,0,0"
5.283333333333333,162,AV,3,111,48,1358,-5.283333333333333,"0,0,0,0"
5.8,19,AV,3,19,17,476,-5.8,"0,0,0,0"
4.266666666666667,184,AV,3,125,52,980,-4.266666666666667,"0,0,0,0"
3.3333333333333335,66,AV,1,53,12,1737,-3.3333333333333335,"0,0,0,0"
2.433333333333333,110,AV,1,87,34,487,-2.433333333333333,"0,0,0,0"
6.45,34,AV,2,33,5,1615,-6.45,"0,0,0,0"
4.216666666666667,159,AV,0,110,80,769,-4.216666666666667,"0,0,0,0"
5.683333333333334,71,AV,3,58,42,1258,-5.683333333333334,"0,0,0,0"
2.5,165,AV,1,114,83,986,-2.5,"0,0,0,0"
2.6333333333333333,170,AV,1,100,85,162,-2.6333333333333333,"0,0,0,0"
3.216666666666667,10,AV,2,10,10,360,-3.216666666666667,"0,0,0,0"
4.35,178,AV,1,91,7,1331,-4.35,"0,0,0,0"
4.883333333333334,25,AV,2,14,18,1571,-4.883333333333334,"0,0,0,0"
2.5,119,AV,3,1,62,798,-2.5,"0,0,0,0"
4.383333333333334,192,AV,0,84,3,1383,-4.383333333333334,"0,0,0,0"
4.8,171,AV,1,117,44,763,-4.8,"0,0,0,0"
1.3166666666666667,164,AV,1,113,77,326,-1.3166666666666667,"0,0,0,0"
3.283333333333333,151,AV,3,106,3,1054,-3.283333333333333,"0,0,0,0"
3.4166666666666665,91,AV,2,73,49,1440,-3.4166666666666665,"0,0,0,0"
3.0,77,AV,3,62,5,175,-3.0,"0,0,0,0"
4.95,61,AV,2,36,34,1461,-4.95,"0,0,0,0"
3.2666666666666666,202,AV,0,100,44,1192,-3.2666666666666666,"0,0,0,0"
1.6833333333333333,215,AV,1,141,18,462,-1.6833333333333333,"0,0,0,0"
2.7666666666666666,94,AV,1,27,18,1027,-2.7666666666666666,"0,0,0,0"
3.716666666666667,73,AV,1,49,5,1391,-3.716666666666667,"0,0,0,0"
5.95,81,AV,1,66,45,486,-5.95,"0,0,0,0"
3.3,120,AV,0,48,12,688,-3.3,"0,0,0,0"
3.8833333333333333,41,AV,2,18,2,466,-3.8833333333333333,"0,0,0,0"
2.4166666666666665,208,AV,0,135,18,178,-2.4166666666666665,"0,0,0,0"
6.0,201,AV,3,133,77,1353,-6.0,"0,0,0,0"
1.2166666666666666,93,AV,0,41,51,1790,-1.2166666666666666,"0,0,0,0"
3.3666666666666667,143,AV,0,101,75,63,-3.3666666666666667,"0,0,0,0"
2.5166666666666666,99,AV,0,7,34,395,-2.5166666666666666,"0,0,0,0"
6.85,23,AV,0,23,5,1235,-6.85,"0,0,0,0"
4.116666666666666,2,AV,3,2,2,1548,-4.116666666666666,"0,0,0,0"
2.1333333333333333,147,AV,1,103,5,772,-2.1333333333333333,"0,0,0,0"
