travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
5.933333333333334,149,AV,0,104,78,954,-5.933333333333334,"0,0,0,0"
3.8333333333333335,122,AV,2,78,63,1721,-3.8333333333333335,"0,0,0,0"
2.45,129,AV,0,94,9,145,-2.45,"0,0,0,0"
1.6333333333333333,221,AV,2,144,18,443,-1.6333333333333333,"0,0,0,0"
4.616666666666666,137,AV,0,99,18,394,-4.616666666666666,"0,0,0,0"
3.55,40,AV,1,37,27,1318,-3.55,"0,0,0,0"
3.4833333333333334,14,AV,2,14,5,1526,-3.4833333333333334,"0,0,0,0"
2.6333333333333333,134,AV,0,96,68,586,-2.6333333333333333,"0,0,0,0"
4.8,21,AV,1,21,15,1026,-4.8,"0,0,0,0"
1.25,50,AV,1,13,32,731,-1.25,"0,0,0,0"
7.366666666666666,18,AV,0,18,16,257,-7.366666666666666,"0,0,0,0"
5.766666666666667,162,AV,2,111,48,1358,-5.766666666666667,"0,0,0,0"
6.05,19,AV,0,19,17,476,-6.05,"0,0,0,0"
3.85,184,AV,2,125,52,980,-3.85,"0,0,0,0"
3.0166666666666666,66,AV,3,53,12,1737,-3.0166666666666666,"0,0,0,0"
2.05,110,AV,2,87,34,487,-2.05,"0,0,0,0"
6.933333333333334,34,AV,0,33,5,1615,-6.933333333333334,"0,0,0,0"
3.9833333333333334,159,AV,1,110,80,769,-3.9833333333333334,"0,0,0,0"
5.566666666666666,71,AV,2,58,42,1258,-5.566666666666666,"0,0,0,0"
0.7166666666666667,165,AV,0,114,83,986,-0.7166666666666667,"0,0,0,0"
2.8333333333333335,170,AV,3,100,85,162,-2.8333333333333335,"0,0,0,0"
3.566666666666667,10,AV,0,10,10,360,-3.566666666666667,"0,0,0,0"
4.683333333333334,178,AV,2,91,7,1331,-4.683333333333334,"0,0,0,0"
5.433333333333334,25,AV,2,14,18,1571,-5.433333333333334,"0,0,0,0"
2.3,119,AV,2,1,62,798,-2.3,"0,0,0,0"
3.8333333333333335,192,AV,1,84,3,1383,-3.8333333333333335,"0,0,0,0"
4.233333333333333,171,AV,0,117,44,763,-4.233333333333333,"0,0,0,0"
1.35,164,AV,2,113,77,326,-1.35,"0,0,0,0"
3.0,151,AV,0,106,3,1054,-3.0,"0,0,0,0"
3.8666666666666667,91,AV,3,73,49,1440,-3.8666666666666667,"0,0,0,0"
2.9833333333333334,77,AV,0,62,5,175,-2.9833333333333334,"0,0,0,0"
4.033333333333333,61,AV,0,36,34,1461,-4.033333333333333,"0,0,0,0"
3.85,202,AV,3,100,44,1192,-3.85,"0,0,0,0"
1.4833333333333334,215,AV,2,141,18,462,-1.4833333333333334,"0,0,0,0"
3.1166666666666667,94,AV,3,27,18,1027,-3.1166666666666667,"0,0,0,0"
3.1666666666666665,73,AV,2,49,5,1391,-3.1666666666666665,"0,0,0,0"
4.883333333333334,81,AV,3,66,45,486,-4.883333333333334,"0,0,0,0"
3.7,120,AV,2,48,12,688,-3.7,"0,0,0,0"
4.433333333333334,41,AV,2,18,2,466,-4.433333333333334,"0,0,0,0"
3.25,208,AV,1,135,18,178,-3.25,"0,0,0,0"
5.9,201,AV,3,133,77,1353,-5.9,"0,0,0,0"
