travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
7.166666666666667,149,AV,3,104,78,954,-7.166666666666667,"0,0,0,0"
3.4166666666666665,122,AV,0,78,63,1721,-3.4166666666666665,"0,0,0,0"
2.45,129,AV,0,94,9,145,-2.45,"0,0,0,0"
1.95,221,AV,3,144,18,443,-1.95,"0,0,0,0"
3.85,137,AV,2,99,18,394,-3.85,"0,0,0,0"
4.1,40,AV,1,37,27,1318,-4.1,"0,0,0,0"
2.433333333333333,14,AV,1,14,5,1526,-2.433333333333333,"0,0,0,0"
2.3833333333333333,134,AV,1,96,68,586,-2.3833333333333333,"0,0,0,0"
4.583333333333333,21,AV,2,21,15,1026,-4.583333333333333,"0,0,0,0"
1.2833333333333334,50,AV,1,13,32,731,-1.2833333333333334,"0,0,0,0"
6.95,18,AV,3,18,16,257,-6.95,"0,0,0,0"
5.7,162,AV,3,111,48,1358,-5.7,"0,0,0,0"
5.616666666666666,19,AV,0,19,17,476,-5.616666666666666,"0,0,0,0"
4.466666666666667,184,AV,3,125,52,980,-4.466666666666667,"0,0,0,0"
3.183333333333333,66,AV,0,53,12,1737,-3.183333333333333,"0,0,0,0"
2.5,110,AV,2,87,34,487,-2.5,"0,0,0,0"
6.866666666666666,34,AV,3,33,5,1615,-6.866666666666666,"0,0,0,0"
3.8666666666666667,159,AV,0,110,80,769,-3.8666666666666667,"0,0,0,0"
6.083333333333333,71,AV,3,58,42,1258,-6.083333333333333,"0,0,0,0"
3.4,165,AV,3,114,83,986,-3.4,"0,0,0,0"
3.05,170,AV,3,100,85,162,-3.05,"0,0,0,0"
3.45,10,AV,0,10,10,360,-3.45,"0,0,0,0"
4.35,178,AV,2,91,7,1331,-4.35,"0,0,0,0"
4.516666666666667,25,AV,2,14,18,1571,-4.516666666666667,"0,0,0,0"
2.6166666666666667,119,AV,2,1,62,798,-2.6166666666666667,"0,0,0,0"
5.45,192,AV,2,84,3,1383,-5.45,"0,0,0,0"
5.266666666666667,171,AV,3,117,44,763,-5.266666666666667,"0,0,0,0"
0.9833333333333333,164,AV,0,113,77,326,-0.9833333333333333,"0,0,0,0"
3.2,151,AV,3,106,3,1054,-3.2,"0,0,0,0"
4.366666666666666,91,AV,3,73,49,1440,-4.366666666666666,"0,0,0,0"
3.683333333333333,77,AV,1,62,5,175,-3.683333333333333,"0,0,0,0"
4.066666666666666,61,AV,1,36,34,1461,-4.066666666666666,"0,0,0,0"
3.533333333333333,202,AV,2,100,44,1192,-3.533333333333333,"0,0,0,0"
1.85,215,AV,1,141,18,462,-1.85,"0,0,0,0"
3.5833333333333335,94,AV,2,27,18,1027,-3.5833333333333335,"0,0,0,0"
4.033333333333333,73,AV,1,49,5,1391,-4.033333333333333,"0,0,0,0"
5.583333333333333,81,AV,2,66,45,486,-5.583333333333333,"0,0,0,0"
2.6166666666666667,120,AV,0,48,12,688,-2.6166666666666667,"0,0,0,0"
4.116666666666666,41,AV,2,18,2,466,-4.116666666666666,"0,0,0,0"
3.5166666666666666,208,AV,1,135,18,178,-3.5166666666666666,"0,0,0,0"
5.75,201,AV,0,133,77,1353,-5.75,"0,0,0,0"
2.033333333333333,93,AV,1,41,51,1790,-2.033333333333333,"0,0,0,0"
3.316666666666667,143,AV,0,101,75,63,-3.316666666666667,"0,0,0,0"
3.1333333333333333,99,AV,3,7,34,395,-3.1333333333333333,"0,0,0,0"
8.266666666666667,23,AV,1,23,5,1235,-8.266666666666667,"0,0,0,0"
4.833333333333333,2,AV,3,2,2,1548,-4.833333333333333,"0,0,0,0"
2.75,147,AV,2,103,5,772,-2.75,"0,0,0,0"
4.716666666666667,203,AV,2,134,15,1440,-4.716666666666667,"0,0,0,0"
5.766666666666667,185,AV,0,35,15,1749,-5.766666666666667,"0,0,0,0"
2.566666666666667,33,AV,2,32,25,1187,-2.566666666666667,"0,0,0,0"
2.966666666666667,26,AV,1,25,21,958,-2.966666666666667,"0,0,0,0"
3.183333333333333,179,AV,2,122,87,1060,-3.183333333333333,"0,0,0,0"
10.266666666666667,70,AV,3,57,41,598,-10.266666666666667,"0,0,0,0"
2.3666666666666667,169,AV,0,116,15,399,-2.3666666666666667,"0,0,0,0"
4.133333333333334,88,AV,2,71,12,593,-4.133333333333334,"0,0,0,0"
1.3833333333333333,46,AV,0,40,18,234,-1.3833333333333333,"0,0,0,0"
0.9833333333333333,117,AV,0,90,61,143,-0.9833333333333333,"0,0,0,0"
6.4,24,AV,0,24,20,1283,-6.4,"0,0,0,0"
4.733333333333333,85,AV,3,68,46,1436,-4.733333333333333,"0,0,0,0"
2.45,128,AV,0,25,29,1444,-2.45,"0,0,0,0"
5.233333333333333,101,AV,1,80,53,76,-5.233333333333333,"0,0,0,0"
3.45,56,AV,1,47,12,208,-3.45,"0,0,0,0"
1.4166666666666667,156,AV,0,108,63,162,-1.4166666666666667,"0,0,0,0"
1.7166666666666666,196,AV,2,130,18,1054,-1.7166666666666666,"0,0,0,0"
7.566666666666666,108,AV,2,35,20,1129,-7.566666666666666,"0,0,0,0"
3.6,220,AV,3,117,15,292,-3.6,"0,0,0,0"
2.05,0,Human,0,0,0,70,-2.05,"-2.0113665184994667,-2.4154165988929774,-2.577481418370084,-1.7360606380672936"
1.5333333333333334,1,Human,1,1,1,569,-1.5333333333333334,"-0.8226004532612181,-1.2264433984392895,-1.1041904522520334,-1.5543249963484314"
1.8166666666666667,3,Human,3,3,3,850,-1.8166666666666667,"-1.634224994400606,-2.6597621378284937,-2.7031851070161688,-1.7491312407443869"
2.75,4,Human,0,4,4,1175,-2.75,"-2.510323634672809,-2.5813406777253745,-2.741017384117074,-3.1510736626284785"
1.9,5,Human,2,5,5,154,-1.9,"-1.448197155485953,-1.529041037030507,-1.6788911116008678,-1.5868647961992572"
7.15,6,Human,3,6,6,637,-7.15,"-5.664294240146168,-5.828364751437335,-5.962892839527172,-5.974574111516457"
5.216666666666667,7,Human,3,7,7,1679,-5.216666666666667,"-4.5718739375788795,-4.3086393491882,-4.984741406425782,-4.611454337284606"
5.083333333333333,8,Human,3,8,8,271,-5.083333333333333,"-4.308610881324229,-4.29267195142996,-4.288242683221597,-4.534491757666753"
3.9166666666666665,9,Human,1,9,9,131,-3.9166666666666665,"-3.2985011442044447,-3.4424010751095726,-4.10445210458284,-3.156178318904464"
2.5,11,Human,3,11,11,1541,-2.5,"-2.60736074619776,-3.170978837578197,-3.4031789518176896,-2.659286400409396"
4.066666666666666,12,Human,0,12,12,1197,-4.066666666666666,"-3.664550642697616,-3.564812586115743,-6.477291190054137,-4.143504166591043"
2.8666666666666667,13,Human,1,13,13,1317,-2.8666666666666667,"-2.533985953560114,-2.847799668727621,-2.9710203065012912,-2.7266914733640037"
2.4,15,Human,3,15,5,852,-2.4,"-1.9587964379727416,-2.131796905021822,-2.151716884536392,-2.1744308185822927"
3.783333333333333,16,Human,0,16,14,595,-3.783333333333333,"-3.395223850961379,-3.2262720049782336,-3.32112051082204,-2.933921278230515"
