travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
7.55,149,AV,3,104,78,954,-7.55,"0,0,0,0"
4.866666666666666,122,AV,1,78,63,1721,-4.866666666666666,"0,0,0,0"
2.85,129,AV,2,94,9,145,-2.85,"0,0,0,0"
1.6,221,AV,2,144,18,443,-1.6,"0,0,0,0"
3.95,137,AV,2,99,18,394,-3.95,"0,0,0,0"
3.6333333333333333,40,AV,1,37,27,1318,-3.6333333333333333,"0,0,0,0"
2.683333333333333,14,AV,1,14,5,1526,-2.683333333333333,"0,0,0,0"
3.15,134,AV,1,96,68,586,-3.15,"0,0,0,0"
3.8833333333333333,21,AV,2,21,15,1026,-3.8833333333333333,"0,0,0,0"
1.0166666666666666,50,AV,3,13,32,731,-1.0166666666666666,"0,0,0,0"
5.95,18,AV,0,18,16,257,-5.95,"0,0,0,0"
4.833333333333333,162,AV,3,111,48,1358,-4.833333333333333,"0,0,0,0"
5.383333333333334,19,AV,2,19,17,476,-5.383333333333334,"0,0,0,0"
4.066666666666666,184,AV,3,125,52,980,-4.066666666666666,"0,0,0,0"
3.6166666666666667,66,AV,0,53,12,1737,-3.6166666666666667,"0,0,0,0"
3.5,110,AV,3,87,34,487,-3.5,"0,0,0,0"
7.416666666666667,34,AV,3,33,5,1615,-7.416666666666667,"0,0,0,0"
5.05,159,AV,0,110,80,769,-5.05,"0,0,0,0"
6.3,71,AV,3,58,42,1258,-6.3,"0,0,0,0"
0.9333333333333333,165,AV,2,114,83,986,-0.9333333333333333,"0,0,0,0"
2.8833333333333333,170,AV,1,100,85,162,-2.8833333333333333,"0,0,0,0"
3.3333333333333335,10,AV,0,10,10,360,-3.3333333333333335,"0,0,0,0"
4.65,178,AV,1,91,7,1331,-4.65,"0,0,0,0"
4.95,25,AV,2,14,18,1571,-4.95,"0,0,0,0"
2.2,119,AV,3,1,62,798,-2.2,"0,0,0,0"
3.8333333333333335,192,AV,0,84,3,1383,-3.8333333333333335,"0,0,0,0"
3.533333333333333,171,AV,2,117,44,763,-3.533333333333333,"0,0,0,0"
1.0,164,AV,0,113,77,326,-1.0,"0,0,0,0"
3.2,151,AV,3,106,3,1054,-3.2,"0,0,0,0"
4.183333333333334,91,AV,2,73,49,1440,-4.183333333333334,"0,0,0,0"
3.15,77,AV,3,62,5,175,-3.15,"0,0,0,0"
4.433333333333334,61,AV,2,36,34,1461,-4.433333333333334,"0,0,0,0"
3.2333333333333334,202,AV,0,100,44,1192,-3.2333333333333334,"0,0,0,0"
1.85,215,AV,1,141,18,462,-1.85,"0,0,0,0"
3.6166666666666667,94,AV,2,27,18,1027,-3.6166666666666667,"0,0,0,0"
4.083333333333333,73,AV,1,49,5,1391,-4.083333333333333,"0,0,0,0"
5.5,81,AV,0,66,45,486,-5.5,"0,0,0,0"
2.6333333333333333,120,AV,0,48,12,688,-2.6333333333333333,"0,0,0,0"
3.966666666666667,41,AV,1,18,2,466,-3.966666666666667,"0,0,0,0"
2.966666666666667,208,AV,1,135,18,178,-2.966666666666667,"0,0,0,0"
8.15,201,AV,2,133,77,1353,-8.15,"0,0,0,0"
1.5833333333333333,93,AV,1,41,51,1790,-1.5833333333333333,"0,0,0,0"
3.183333333333333,143,AV,0,101,75,63,-3.183333333333333,"0,0,0,0"
2.6,99,AV,0,7,34,395,-2.6,"0,0,0,0"
6.8,23,AV,1,23,5,1235,-6.8,"0,0,0,0"
2.566666666666667,2,AV,2,2,2,1548,-2.566666666666667,"0,0,0,0"
3.1333333333333333,147,AV,2,103,5,772,-3.1333333333333333,"0,0,0,0"
4.55,203,AV,2,134,15,1440,-4.55,"0,0,0,0"
5.25,185,AV,0,35,15,1749,-5.25,"0,0,0,0"
2.6333333333333333,33,AV,3,32,25,1187,-2.6333333333333333,"0,0,0,0"
3.1166666666666667,26,AV,1,25,21,958,-3.1166666666666667,"0,0,0,0"
3.1333333333333333,179,AV,2,122,87,1060,-3.1333333333333333,"0,0,0,0"
11.183333333333334,70,AV,3,57,41,598,-11.183333333333334,"0,0,0,0"
