travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
8.583333333333334,149,AV,0,104,78,954,-8.583333333333334,"0,0,0,0"
4.45,122,AV,0,78,63,1721,-4.45,"0,0,0,0"
3.283333333333333,129,AV,2,94,9,145,-3.283333333333333,"0,0,0,0"
1.6,221,AV,2,144,18,443,-1.6,"0,0,0,0"
4.066666666666666,137,AV,0,99,18,394,-4.066666666666666,"0,0,0,0"
4.05,40,AV,3,37,27,1318,-4.05,"0,0,0,0"
2.3333333333333335,14,AV,0,14,5,1526,-2.3333333333333335,"0,0,0,0"
2.85,134,AV,0,96,68,586,-2.85,"0,0,0,0"
6.566666666666666,21,AV,3,21,15,1026,-6.566666666666666,"0,0,0,0"
1.4666666666666666,50,AV,1,13,32,731,-1.4666666666666666,"0,0,0,0"
6.766666666666667,18,AV,2,18,16,257,-6.766666666666667,"0,0,0,0"
4.633333333333334,162,AV,0,111,48,1358,-4.633333333333334,"0,0,0,0"
6.733333333333333,19,AV,0,19,17,476,-6.733333333333333,"0,0,0,0"
4.5,184,AV,2,125,52,980,-4.5,"0,0,0,0"
3.6333333333333333,66,AV,0,53,12,1737,-3.6333333333333333,"0,0,0,0"
3.65,110,AV,3,87,34,487,-3.65,"0,0,0,0"
7.833333333333333,34,AV,0,33,5,1615,-7.833333333333333,"0,0,0,0"
3.5166666666666666,159,AV,1,110,80,769,-3.5166666666666666,"0,0,0,0"
4.116666666666666,71,AV,1,58,42,1258,-4.116666666666666,"0,0,0,0"
2.0166666666666666,165,AV,1,114,83,986,-2.0166666666666666,"0,0,0,0"
3.0,170,AV,3,100,85,162,-3.0,"0,0,0,0"
3.283333333333333,10,AV,1,10,10,360,-3.283333333333333,"0,0,0,0"
4.633333333333334,178,AV,0,91,7,1331,-4.633333333333334,"0,0,0,0"
3.6666666666666665,25,AV,0,14,18,1571,-3.6666666666666665,"0,0,0,0"
2.0166666666666666,119,AV,2,1,62,798,-2.0166666666666666,"0,0,0,0"
