travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.766666666666667,149,AV,3,104,78,954,-6.766666666666667,"0,0,0,0"
4.616666666666666,122,AV,1,78,63,1721,-4.616666666666666,"0,0,0,0"
2.716666666666667,129,AV,3,94,9,145,-2.716666666666667,"0,0,0,0"
1.4666666666666666,221,AV,2,144,18,443,-1.4666666666666666,"0,0,0,0"
3.3666666666666667,137,AV,2,99,18,394,-3.3666666666666667,"0,0,0,0"
3.5166666666666666,40,AV,1,37,27,1318,-3.5166666666666666,"0,0,0,0"
2.316666666666667,14,AV,1,14,5,1526,-2.316666666666667,"0,0,0,0"
2.5166666666666666,134,AV,1,96,68,586,-2.5166666666666666,"0,0,0,0"
4.9,21,AV,2,21,15,1026,-4.9,"0,0,0,0"
0.9666666666666667,50,AV,0,13,32,731,-0.9666666666666667,"0,0,0,0"
5.833333333333333,18,AV,3,18,16,257,-5.833333333333333,"0,0,0,0"
5.9,162,AV,3,111,48,1358,-5.9,"0,0,0,0"
6.65,19,AV,2,19,17,476,-6.65,"0,0,0,0"
3.9,184,AV,3,125,52,980,-3.9,"0,0,0,0"
3.4,66,AV,3,53,12,1737,-3.4,"0,0,0,0"
2.283333333333333,110,AV,2,87,34,487,-2.283333333333333,"0,0,0,0"
8.583333333333334,34,AV,3,33,5,1615,-8.583333333333334,"0,0,0,0"
4.55,159,AV,0,110,80,769,-4.55,"0,0,0,0"
5.05,71,AV,2,58,42,1258,-5.05,"0,0,0,0"
3.216666666666667,165,AV,3,114,83,986,-3.216666666666667,"0,0,0,0"
3.0166666666666666,170,AV,1,100,85,162,-3.0166666666666666,"0,0,0,0"
3.6,10,AV,2,10,10,360,-3.6,"0,0,0,0"
3.816666666666667,178,AV,1,91,7,1331,-3.816666666666667,"0,0,0,0"
4.833333333333333,25,AV,2,14,18,1571,-4.833333333333333,"0,0,0,0"
2.1,119,AV,0,1,62,798,-2.1,"0,0,0,0"
2.933333333333333,192,AV,1,84,3,1383,-2.933333333333333,"0,0,0,0"
4.666666666666667,171,AV,3,117,44,763,-4.666666666666667,"0,0,0,0"
1.1,164,AV,0,113,77,326,-1.1,"0,0,0,0"
3.1333333333333333,151,AV,3,106,3,1054,-3.1333333333333333,"0,0,0,0"
