travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.633333333333334,149,AV,0,104,78,954,-6.633333333333334,"0,0,0,0"
3.6666666666666665,122,AV,0,78,63,1721,-3.6666666666666665,"0,0,0,0"
3.283333333333333,129,AV,1,94,9,145,-3.283333333333333,"0,0,0,0"
0.9166666666666666,221,AV,0,144,18,443,-0.9166666666666666,"0,0,0,0"
3.6166666666666667,137,AV,0,99,18,394,-3.6166666666666667,"0,0,0,0"
3.75,40,AV,0,37,27,1318,-3.75,"0,0,0,0"
2.2666666666666666,14,AV,0,14,5,1526,-2.2666666666666666,"0,0,0,0"
2.0166666666666666,134,AV,0,96,68,586,-2.0166666666666666,"0,0,0,0"
4.7,21,AV,0,21,15,1026,-4.7,"0,0,0,0"
0.95,50,AV,0,13,32,731,-0.95,"0,0,0,0"
6.6,18,AV,2,18,16,257,-6.6,"0,0,0,0"
6.65,162,AV,2,111,48,1358,-6.65,"0,0,0,0"
5.966666666666667,19,AV,2,19,17,476,-5.966666666666667,"0,0,0,0"
3.8666666666666667,184,AV,0,125,52,980,-3.8666666666666667,"0,0,0,0"
3.533333333333333,66,AV,1,53,12,1737,-3.533333333333333,"0,0,0,0"
2.433333333333333,110,AV,1,87,34,487,-2.433333333333333,"0,0,0,0"
6.333333333333333,34,AV,1,33,5,1615,-6.333333333333333,"0,0,0,0"
3.783333333333333,159,AV,1,110,80,769,-3.783333333333333,"0,0,0,0"
4.8,71,AV,1,58,42,1258,-4.8,"0,0,0,0"
1.05,165,AV,2,114,83,986,-1.05,"0,0,0,0"
2.4833333333333334,170,AV,1,100,85,162,-2.4833333333333334,"0,0,0,0"
3.216666666666667,10,AV,2,10,10,360,-3.216666666666667,"0,0,0,0"
4.3,178,AV,0,91,7,1331,-4.3,"0,0,0,0"
4.4,25,AV,3,14,18,1571,-4.4,"0,0,0,0"
2.566666666666667,119,AV,3,1,62,798,-2.566666666666667,"0,0,0,0"
2.933333333333333,192,AV,1,84,3,1383,-2.933333333333333,"0,0,0,0"
5.15,171,AV,1,117,44,763,-5.15,"0,0,0,0"
1.2333333333333334,164,AV,1,113,77,326,-1.2333333333333334,"0,0,0,0"
