travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
7.3,149,AV,0,104,78,954,-7.3,"0,0,0,0"
4.35,122,AV,0,78,63,1721,-4.35,"0,0,0,0"
2.933333333333333,129,AV,2,94,9,145,-2.933333333333333,"0,0,0,0"
1.85,221,AV,2,144,18,443,-1.85,"0,0,0,0"
4.166666666666667,137,AV,0,99,18,394,-4.166666666666667,"0,0,0,0"
3.4,40,AV,3,37,27,1318,-3.4,"0,0,0,0"
2.5166666666666666,14,AV,0,14,5,1526,-2.5166666666666666,"0,0,0,0"
2.3333333333333335,134,AV,0,96,68,586,-2.3333333333333335,"0,0,0,0"
6.7,21,AV,3,21,15,1026,-6.7,"0,0,0,0"
1.2833333333333334,50,AV,1,13,32,731,-1.2833333333333334,"0,0,0,0"
6.483333333333333,18,AV,2,18,16,257,-6.483333333333333,"0,0,0,0"
5.733333333333333,162,AV,0,111,48,1358,-5.733333333333333,"0,0,0,0"
5.466666666666667,19,AV,0,19,17,476,-5.466666666666667,"0,0,0,0"
3.8833333333333333,184,AV,2,125,52,980,-3.8833333333333333,"0,0,0,0"
3.25,66,AV,0,53,12,1737,-3.25,"0,0,0,0"
3.5166666666666666,110,AV,3,87,34,487,-3.5166666666666666,"0,0,0,0"
6.933333333333334,34,AV,0,33,5,1615,-6.933333333333334,"0,0,0,0"
3.7333333333333334,159,AV,1,110,80,769,-3.7333333333333334,"0,0,0,0"
6.083333333333333,71,AV,1,58,42,1258,-6.083333333333333,"0,0,0,0"
2.0166666666666666,165,AV,1,114,83,986,-2.0166666666666666,"0,0,0,0"
2.816666666666667,170,AV,3,100,85,162,-2.816666666666667,"0,0,0,0"
3.3833333333333333,10,AV,1,10,10,360,-3.3833333333333333,"0,0,0,0"
4.1,178,AV,0,91,7,1331,-4.1,"0,0,0,0"
3.9,25,AV,0,14,18,1571,-3.9,"0,0,0,0"
2.3666666666666667,119,AV,2,1,62,798,-2.3666666666666667,"0,0,0,0"
4.4,192,AV,2,84,3,1383,-4.4,"0,0,0,0"
4.716666666666667,171,AV,0,117,44,763,-4.716666666666667,"0,0,0,0"
1.2666666666666666,164,AV,2,113,77,326,-1.2666666666666666,"0,0,0,0"
4.033333333333333,151,AV,1,106,3,1054,-4.033333333333333,"0,0,0,0"
3.2,91,AV,3,73,49,1440,-3.2,"0,0,0,0"
3.4833333333333334,77,AV,1,62,5,175,-3.4833333333333334,"0,0,0,0"
4.466666666666667,61,AV,0,36,34,1461,-4.466666666666667,"0,0,0,0"
3.683333333333333,202,AV,3,100,44,1192,-3.683333333333333,"0,0,0,0"
0.9666666666666667,215,AV,0,141,18,462,-0.9666666666666667,"0,0,0,0"
2.9,94,AV,3,27,18,1027,-2.9,"0,0,0,0"
3.45,73,AV,2,49,5,1391,-3.45,"0,0,0,0"
5.233333333333333,81,AV,3,66,45,486,-5.233333333333333,"0,0,0,0"
4.033333333333333,120,AV,3,48,12,688,-4.033333333333333,"0,0,0,0"
4.383333333333334,41,AV,2,18,2,466,-4.383333333333334,"0,0,0,0"
2.316666666666667,208,AV,2,135,18,178,-2.316666666666667,"0,0,0,0"
6.5,201,AV,3,133,77,1353,-6.5,"0,0,0,0"
1.2333333333333334,93,AV,0,41,51,1790,-1.2333333333333334,"0,0,0,0"
3.55,143,AV,1,101,75,63,-3.55,"0,0,0,0"
2.9166666666666665,99,AV,1,7,34,395,-2.9166666666666665,"0,0,0,0"
5.166666666666667,23,AV,0,23,5,1235,-5.166666666666667,"0,0,0,0"
2.0166666666666666,2,AV,0,2,2,1548,-2.0166666666666666,"0,0,0,0"
2.5166666666666666,147,AV,1,103,5,772,-2.5166666666666666,"0,0,0,0"
4.583333333333333,203,AV,3,134,15,1440,-4.583333333333333,"0,0,0,0"
5.45,185,AV,3,35,15,1749,-5.45,"0,0,0,0"
2.716666666666667,33,AV,2,32,25,1187,-2.716666666666667,"0,0,0,0"
3.0833333333333335,26,AV,2,25,21,958,-3.0833333333333335,"0,0,0,0"
2.8833333333333333,179,AV,1,122,87,1060,-2.8833333333333333,"0,0,0,0"
4.75,70,AV,1,57,41,598,-4.75,"0,0,0,0"
