travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
1.5833333333333333,0,Human,3,0,0,70,-1.5833333333333333,"-1.5384150751733376,-1.983495961379512,-1.9721714315675871,-1.3793354433205967"
1.05,1,Human,0,1,1,569,-1.05,"-0.7228132082206533,-0.8202882448875878,-0.626370677860777,-1.15532225849303"
3.2333333333333334,2,Human,1,2,2,1548,-3.2333333333333334,"-1.5661801254315715,-2.7060120582046805,-1.7794512932872288,-3.0472335500748353"
3.1166666666666667,3,Human,2,3,3,850,-3.1166666666666667,"-1.3108354990664373,-2.4360866736903546,-2.5456480504368773,-1.2182419980231114"
2.85,4,Human,0,4,4,1175,-2.85,"-1.6350352351163648,-1.8893372611823709,-2.2444349950203266,-2.249561350818225"
1.7,5,Human,0,5,5,154,-1.7,"-1.2748302949689598,-1.1523395679366055,-1.3265896279318063,-1.2472619717433409"
6.683333333333334,6,Human,0,6,6,637,-6.683333333333334,"-5.157085104452148,-4.568200498341884,-4.6225652247940205,-4.756329644888913"
4.35,7,Human,0,7,7,1679,-4.35,"-3.8117180032560176,-3.782248983106561,-4.5642600913655595,-3.6794993159250726"
4.666666666666667,8,Human,0,8,8,271,-4.666666666666667,"-3.7556587778379895,-3.812508257442645,-3.368442740667181,-3.6969768180850457"
3.316666666666667,9,Human,1,9,9,131,-3.316666666666667,"-2.451390880093044,-2.6118489985922424,-4.10445210458284,-2.735917119721184"
3.1666666666666665,10,Human,3,10,10,360,-3.1666666666666665,"-2.296071680273852,-1.9936320086663355,-2.0035718089204906,-2.219700475204351"
2.45,11,Human,3,11,11,1541,-2.45,"-2.133855988438541,-3.0053902136394126,-2.619141495211859,-2.0832997659495454"
3.6,12,Human,1,12,12,1197,-3.6,"-2.7035034460148353,-2.919976560818713,-6.477291190054137,-3.647989908706464"
2.9166666666666665,13,Human,0,13,13,1317,-2.9166666666666665,"-2.068780811100538,-2.035043088509702,-2.4152513993358324,-1.962808867247403"
2.566666666666667,14,Human,3,14,5,1526,-2.566666666666667,"-1.628621455781737,-1.8535894415361538,-2.025405713041156,-1.9276871814240457"
2.9,15,Human,2,15,5,852,-2.9,"-1.6808506786443882,-1.5761173439858305,-1.979765965421446,-1.6485315508492815"
3.95,16,Human,1,16,14,595,-3.95,"-2.487204428207568,-2.5496875121538896,-2.245037755923104,-2.7382349311214766"
3.1,17,Human,0,17,15,1745,-3.1,"-2.3335828154155833,-2.9253631186095745,-2.8921698412986503,-2.2736948602335105"
6.016666666666667,18,Human,3,18,16,257,-6.016666666666667,"-4.965341327315664,-4.528847608157733,-4.736507945150702,-5.0564874502716854"
6.266666666666667,19,Human,1,19,17,476,-6.266666666666667,"-4.344090940912002,-4.985351394409456,-4.255385048187742,-4.334238994373848"
2.9833333333333334,20,Human,1,20,18,810,-2.9833333333333334,"-1.816906762705082,-2.1133782433836843,-1.9069707883153262,-1.954583748546215"
4.783333333333333,21,Human,2,21,15,1026,-4.783333333333333,"-2.8455075801005796,-3.0320570242485485,-3.5587870164614164,-4.925599616915307"
5.55,22,Human,0,22,19,1539,-5.55,"-4.557223727503961,-4.275836382069027,-5.11042154802886,-4.661249337748059"
5.783333333333333,23,Human,0,23,5,1235,-5.783333333333333,"-4.984631975574077,-5.271609223735177,-5.126972794649504,-5.6963470028376815"
7.216666666666667,24,Human,1,24,20,1283,-7.216666666666667,"-5.13707102711495,-5.526435533176554,-5.145834532517111,-5.499736853704766"
4.283333333333333,25,Human,0,14,18,1571,-4.283333333333333,"-3.171437343836022,-2.994882721987283,-3.4759363356573725,-3.439921929895067"
2.3,26,Human,0,25,21,958,-2.3,"-1.884387776708956,-1.958718462186891,-1.9725255256890377,-1.897251427568868"
