travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
2.183333333333333,0,Human,0,0,0,70,-2.183333333333333,"-1.6673987268053367,-1.983495961379512,-1.9721714315675871,-1.5201350213231442"
1.3833333333333333,1,Human,2,1,1,569,-1.3833333333333333,"-0.7228132082206533,-0.8202882448875878,-0.8802105671642306,-1.15532225849303"
1.9,2,Human,0,2,2,1548,-1.9,"-1.6329441003452572,-2.7060120582046805,-1.9968943679631166,-3.0472335500748353"
1.7166666666666666,3,Human,0,3,3,850,-1.7166666666666666,"-1.4622680527358531,-2.4360866736903546,-2.5456480504368773,-1.2182419980231114"
3.2,4,Human,1,4,4,1175,-3.2,"-1.6350352351163648,-2.3558425138233843,-2.2444349950203266,-2.249561350818225"
1.4666666666666666,5,Human,1,5,5,154,-1.4666666666666666,"-1.299864235975168,-1.2152049876826179,-1.3265896279318063,-1.2472619717433409"
5.95,6,Human,2,6,6,637,-5.95,"-5.157085104452148,-4.834560398673508,-4.888052179835217,-4.756329644888913"
4.9,7,Human,0,7,7,1679,-4.9,"-4.168832855417185,-3.782248983106561,-4.5642600913655595,-3.6794993159250726"
5.8,8,Human,0,8,8,271,-5.8,"-4.251621617816314,-3.812508257442645,-3.368442740667181,-3.6969768180850457"
2.9833333333333334,9,Human,0,9,9,131,-2.9833333333333334,"-2.557779370741102,-2.7328125322071277,-4.10445210458284,-2.735917119721184"
3.9833333333333334,10,Human,1,10,10,360,-3.9833333333333334,"-2.5168573442190816,-2.3915722735997353,-2.0035718089204906,-2.219700475204351"
3.8333333333333335,11,Human,1,11,11,1541,-3.8333333333333335,"-2.133855988438541,-3.170978837578197,-2.781979862836154,-2.0832997659495454"
4.966666666666667,12,Human,3,12,12,1197,-4.966666666666667,"-2.7035034460148353,-3.1659812486549703,-6.477291190054137,-3.911725260298504"
2.65,13,Human,0,13,13,1317,-2.65,"-2.3260197191043446,-2.035043088509702,-2.4152513993358324,-1.962808867247403"
2.216666666666667,14,Human,3,14,5,1526,-2.216666666666667,"-1.7295638312920563,-1.8535894415361538,-2.025405713041156,-1.98548307847257"
2.533333333333333,15,Human,1,15,5,852,-2.533333333333333,"-1.6808506786443882,-1.7675605418553313,-2.0604794390038235,-1.6485315508492815"
4.8,16,Human,1,16,14,595,-4.8,"-2.487204428207568,-2.999750009723112,-2.546030204738483,-2.7382349311214766"
3.283333333333333,17,Human,0,17,15,1745,-3.283333333333333,"-2.6461596685326403,-2.9253631186095745,-2.8921698412986503,-2.2736948602335105"
5.9,18,Human,1,18,16,257,-5.9,"-4.965341327315664,-5.041129135887616,-4.736507945150702,-5.0564874502716854"
5.95,19,Human,3,19,17,476,-5.95,"-4.344090940912002,-4.985351394409456,-4.255385048187742,-4.963912956399263"
2.1,20,Human,0,20,18,810,-2.1,"-1.8735254101640657,-2.297369261373614,-1.9069707883153262,-1.954583748546215"
3.8833333333333333,21,Human,1,21,15,1026,-3.8833333333333333,"-2.8455075801005796,-3.298516495519072,-3.5587870164614164,-4.925599616915307"
5.85,22,Human,0,22,19,1539,-5.85,"-4.8157789820031685,-4.710669105655222,-5.11042154802886,-4.661249337748059"
8.233333333333333,23,Human,2,23,5,1235,-8.233333333333333,"-4.984631975574077,-5.700620712321475,-5.748244902386269,-5.6963470028376815"
7.083333333333333,24,Human,3,24,20,1283,-7.083333333333333,"-5.13707102711495,-5.526435533176554,-5.533334292680356,-5.81645614963048"
4.266666666666667,25,Human,0,14,18,1571,-4.266666666666667,"-3.3904832084021512,-3.0925728442564933,-3.4759363356573725,-3.439921929895067"
3.0,26,Human,1,25,21,958,-3.0,"-1.884387776708956,-2.1669747697495128,-1.9725255256890377,-1.9978011420550945"
1.6666666666666667,27,Human,3,26,2,853,-1.6666666666666667,"-0.9716708684913851,-1.1331960285914222,-1.4181746299671778,-1.058793717631041"
2.8,28,Human,2,27,22,1518,-2.8,"-2.007598230076768,-2.2519319635701653,-2.1922710486642463,-2.483857531493519"
1.7333333333333334,29,Human,1,28,23,1411,-1.7333333333333334,"-1.240964722822174,-1.1408383969282458,-1.9298080153587716,-1.8971322294216464"
2.5833333333333335,30,Human,0,29,24,15,-2.5833333333333335,"-2.0800562672873326,-1.877627295698697,-2.1518360403916783,-1.938839057581276"
1.95,31,Human,2,30,12,1230,-1.95,"-1.2626706030432335,-1.2768950056624522,-1.5208654318458845,-1.468645384719763"
1.5666666666666667,32,Human,0,31,22,587,-1.5666666666666667,"-1.3132791881331367,-1.3803325649914393,-2.155937051278395,-1.820108475355585"
3.1333333333333333,33,Human,0,32,25,1187,-3.1333333333333333,"-2.279586546209557,-2.6749583289039163,-2.279951370036855,-1.996537203794404"
6.633333333333334,34,Human,2,33,5,1615,-6.633333333333334,"-5.1601542179413435,-5.174038160713984,-5.444727641167126,-5.407918650274819"
3.3,35,Human,3,34,26,357,-3.3,"-2.697563215350935,-2.124996794974289,-2.085942840203036,-2.5932795430627253"
3.783333333333333,36,Human,0,18,12,1627,-3.783333333333333,"-2.9779888312416407,-3.2211673230847424,-6.602061098017322,-3.772759816669649"
1.85,37,Human,1,35,27,1708,-1.85,"-1.540882414880999,-1.6575752990901185,-1.6464559185805354,-1.4263073724810298"
3.4833333333333334,38,Human,2,27,3,1644,-3.4833333333333334,"-2.223812689942788,-3.339808162285794,-2.463892721955593,-2.391457639355238"
4.216666666666667,39,Human,3,36,28,1309,-4.216666666666667,"-2.5776099957621637,-2.5702870665904953,-2.4720275007051056,-2.9597342551131325"
3.2333333333333334,40,Human,3,37,27,1318,-3.2333333333333334,"-2.6328480535482726,-2.7255251243766043,-2.800363059550674,-2.5464466506545023"
4.033333333333333,41,Human,2,18,2,466,-4.033333333333333,"-2.6713114273787264,-3.0647207911242247,-3.213839736038404,-2.6547412860032416"
3.4,42,Human,1,38,29,1605,-3.4,"-1.3918651693938913,-2.5520395078117644,-1.7562255168446073,-1.6148966973398429"
4.966666666666667,43,Human,2,24,12,807,-4.966666666666667,"-3.1959564272073124,-3.3919436336089523,-3.9309344184037913,-4.601257853753452"
6.783333333333333,44,Human,3,35,15,800,-6.783333333333333,"-4.110417471524246,-4.181130148243602,-4.819948776054698,-5.359680355367489"
2.2666666666666666,45,Human,2,39,29,1219,-2.2666666666666666,"-1.2859979487835451,-1.0257971151023404,-1.2742522955906626,-1.4662319297769506"
1.2,46,Human,0,40,18,234,-1.2,"-1.0296596850979416,-1.094420403150461,-1.1308111005381274,-0.97657528094031"
0.8833333333333333,47,Human,0,41,30,1734,-0.8833333333333333,"-0.6715063741839429,-0.7107200403559553,-0.772773280946648,-1.3079122649779855"
2.85,48,Human,0,17,12,981,-2.85,"-1.9712224766076338,-1.9686629497011192,-2.1668611000915847,-2.063904942826663"
7.6,49,Human,0,42,31,1027,-7.6,"-5.054252209163003,-4.861027863989369,-5.313127664312665,-4.711099596065928"
0.9833333333333333,50,Human,2,13,32,731,-0.9833333333333333,"-0.4714420397388617,-0.7776218190659994,-0.6886962989083323,-0.5694501990861139"
1.4833333333333334,51,Human,2,43,9,1262,-1.4833333333333334,"-0.97140856342537,-1.5292901160464187,-1.2298670673452967,-0.838875550220088"
1.8833333333333333,52,Human,0,44,33,1236,-1.8833333333333333,"-1.5709773689173292,-1.4309876175092067,-1.669622239104425,-1.3875040296896293"
1.8666666666666667,53,Human,0,18,9,13,-1.8666666666666667,"-1.5798178471388558,-1.4216086434573834,-2.1014645858343344,-2.4765306122448982"
2.966666666666667,54,Human,2,45,5,385,-2.966666666666667,"-2.702086968696765,-2.56234750487668,-2.4824590363143098,-2.947395865473619"
1.6,55,Human,1,46,29,188,-1.6,"-0.9446307752186549,-0.8901024830378518,-5.283043051633901,-4.74472534874281"
3.283333333333333,56,Human,1,47,12,208,-3.283333333333333,"-2.6046984495742147,-2.7045975475863493,-2.4776728401943933,-2.556235049815463"
3.566666666666667,57,Human,2,48,34,1156,-3.566666666666667,"-2.2593163453156744,-3.015361839757942,-2.516179090413714,-2.6539373484112994"
3.1166666666666667,58,Human,0,0,35,445,-3.1166666666666667,"-2.351684849605789,-2.184017782779058,-2.5789668063049556,-2.6364016512292463"
3.433333333333333,59,Human,2,49,5,574,-3.433333333333333,"-2.4899641930206204,-3.3646267578305613,-2.868087282717262,-2.9955842812286897"
3.9,60,Human,0,13,36,1415,-3.9,"-2.729610799371932,-2.1330190241227456,-4.122106307833821,-2.6720213203502157"
6.016666666666667,61,Human,2,36,34,1461,-6.016666666666667,"-3.2726782885836925,-3.5046405311455144,-4.064292391889812,-3.51607477357575"
4.6,62,Human,1,36,37,1184,-4.6,"-4.0479405441082115,-3.7612264315373367,-3.9210707810842114,-4.268464480104496"
1.3833333333333333,63,Human,1,50,38,1553,-1.3833333333333333,"-1.0056182789890615,-1.0299945089626925,-1.114384282150585,-2.406735048230956"
3.1333333333333333,64,Human,1,51,11,1356,-3.1333333333333333,"-2.6654628946377876,-2.890910066070547,-2.448274833212286,-2.880286702034689"
