travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
5.8,149,AV,1,104,78,954,-5.8,"0,0,0,0"
4.366666666666666,122,AV,1,78,63,1721,-4.366666666666666,"0,0,0,0"
3.2333333333333334,129,AV,2,94,9,145,-3.2333333333333334,"0,0,0,0"
1.5,221,AV,2,144,18,443,-1.5,"0,0,0,0"
3.6166666666666667,137,AV,2,99,18,394,-3.6166666666666667,"0,0,0,0"
3.3666666666666667,40,AV,1,37,27,1318,-3.3666666666666667,"0,0,0,0"
2.55,14,AV,0,14,5,1526,-2.55,"0,0,0,0"
3.1666666666666665,134,AV,1,96,68,586,-3.1666666666666665,"0,0,0,0"
7.016666666666667,21,AV,3,21,15,1026,-7.016666666666667,"0,0,0,0"
1.0,50,AV,0,13,32,731,-1.0,"0,0,0,0"
6.966666666666667,18,AV,3,18,16,257,-6.966666666666667,"0,0,0,0"
5.15,162,AV,1,111,48,1358,-5.15,"0,0,0,0"
5.25,19,AV,3,19,17,476,-5.25,"0,0,0,0"
4.216666666666667,184,AV,3,125,52,980,-4.216666666666667,"0,0,0,0"
3.966666666666667,66,AV,1,53,12,1737,-3.966666666666667,"0,0,0,0"
2.533333333333333,110,AV,1,87,34,487,-2.533333333333333,"0,0,0,0"
6.1,34,AV,3,33,5,1615,-6.1,"0,0,0,0"
4.516666666666667,159,AV,0,110,80,769,-4.516666666666667,"0,0,0,0"
6.766666666666667,71,AV,3,58,42,1258,-6.766666666666667,"0,0,0,0"
2.716666666666667,165,AV,3,114,83,986,-2.716666666666667,"0,0,0,0"
2.9166666666666665,170,AV,0,100,85,162,-2.9166666666666665,"0,0,0,0"
3.45,10,AV,3,10,10,360,-3.45,"0,0,0,0"
4.316666666666666,178,AV,1,91,7,1331,-4.316666666666666,"0,0,0,0"
4.683333333333334,25,AV,3,14,18,1571,-4.683333333333334,"0,0,0,0"
2.6333333333333333,119,AV,2,1,62,798,-2.6333333333333333,"0,0,0,0"
4.183333333333334,192,AV,0,84,3,1383,-4.183333333333334,"0,0,0,0"
3.65,171,AV,0,117,44,763,-3.65,"0,0,0,0"
1.2333333333333334,164,AV,1,113,77,326,-1.2333333333333334,"0,0,0,0"
3.4833333333333334,151,AV,3,106,3,1054,-3.4833333333333334,"0,0,0,0"
3.8333333333333335,91,AV,2,73,49,1440,-3.8333333333333335,"0,0,0,0"
4.066666666666666,77,AV,1,62,5,175,-4.066666666666666,"0,0,0,0"
5.616666666666666,61,AV,2,36,34,1461,-5.616666666666666,"0,0,0,0"
3.65,202,AV,0,100,44,1192,-3.65,"0,0,0,0"
1.15,215,AV,0,141,18,462,-1.15,"0,0,0,0"
2.816666666666667,94,AV,1,27,18,1027,-2.816666666666667,"0,0,0,0"
3.3833333333333333,73,AV,0,49,5,1391,-3.3833333333333333,"0,0,0,0"
5.133333333333334,81,AV,3,66,45,486,-5.133333333333334,"0,0,0,0"
3.45,120,AV,1,48,12,688,-3.45,"0,0,0,0"
4.066666666666666,41,AV,2,18,2,466,-4.066666666666666,"0,0,0,0"
2.3,208,AV,0,135,18,178,-2.3,"0,0,0,0"
5.633333333333334,201,AV,0,133,77,1353,-5.633333333333334,"0,0,0,0"
1.1666666666666667,93,AV,0,41,51,1790,-1.1666666666666667,"0,0,0,0"
3.966666666666667,143,AV,0,101,75,63,-3.966666666666667,"0,0,0,0"
3.1166666666666667,99,AV,0,7,34,395,-3.1166666666666667,"0,0,0,0"
8.716666666666667,23,AV,1,23,5,1235,-8.716666666666667,"0,0,0,0"
4.933333333333334,2,AV,3,2,2,1548,-4.933333333333334,"0,0,0,0"
2.783333333333333,147,AV,1,103,5,772,-2.783333333333333,"0,0,0,0"
5.033333333333333,203,AV,2,134,15,1440,-5.033333333333333,"0,0,0,0"
6.7,185,AV,3,35,15,1749,-6.7,"0,0,0,0"
2.533333333333333,33,AV,2,32,25,1187,-2.533333333333333,"0,0,0,0"
2.95,26,AV,1,25,21,958,-2.95,"0,0,0,0"
2.4833333333333334,179,AV,3,122,87,1060,-2.4833333333333334,"0,0,0,0"
4.583333333333333,70,AV,1,57,41,598,-4.583333333333333,"0,0,0,0"
3.6666666666666665,169,AV,3,116,15,399,-3.6666666666666665,"0,0,0,0"
2.9166666666666665,88,AV,1,71,12,593,-2.9166666666666665,"0,0,0,0"
1.3333333333333333,46,AV,3,40,18,234,-1.3333333333333333,"0,0,0,0"
1.4,117,AV,0,90,61,143,-1.4,"0,0,0,0"
6.616666666666666,24,AV,2,24,20,1283,-6.616666666666666,"0,0,0,0"
3.816666666666667,85,AV,1,68,46,1436,-3.816666666666667,"0,0,0,0"
2.6,128,AV,0,25,29,1444,-2.6,"0,0,0,0"
7.633333333333334,101,AV,3,80,53,76,-7.633333333333334,"0,0,0,0"
3.466666666666667,56,AV,2,47,12,208,-3.466666666666667,"0,0,0,0"
1.3,156,AV,0,108,63,162,-1.3,"0,0,0,0"
1.0833333333333333,196,AV,3,130,18,1054,-1.0833333333333333,"0,0,0,0"
7.483333333333333,108,AV,0,35,20,1129,-7.483333333333333,"0,0,0,0"
3.45,220,AV,3,117,15,292,-3.45,"0,0,0,0"
2.7333333333333334,0,Human,1,0,0,70,-2.7333333333333334,"-1.6673987268053367,-2.3067707486162212,-1.9721714315675871,-1.6394413503918488"
2.0166666666666666,1,Human,3,1,1,569,-2.0166666666666666,"-0.7228132082206533,-0.9495639292434036,-0.8802105671642306,-1.4387395787688726"
1.7333333333333334,3,Human,3,3,3,850,-1.7333333333333334,"-1.4622680527358531,-2.4360866736903546,-2.5456480504368773,-1.5282732363211664"
3.8,4,Human,3,4,4,1175,-3.8,"-1.8313615214264254,-2.3558425138233843,-2.442214662682928,-2.55964908065458"
1.7,5,Human,3,5,5,154,-1.7,"-1.299864235975168,-1.348830656812761,-1.4046050356787785,-1.3378095773946728"
6.233333333333333,6,Human,0,6,6,637,-6.233333333333333,"-5.372334750228386,-5.16098165227214,-5.033775077201507,-4.756329644888913"
4.833333333333333,7,Human,0,7,7,1679,-4.833333333333333,"-4.322719694133665,-3.782248983106561,-4.5642600913655595,-3.973599452740058"
4.7,8,Human,2,8,8,271,-4.7,"-4.251621617816314,-3.812508257442645,-3.634754192533745,-3.9707318302410965"
3.75,9,Human,1,9,9,131,-3.75,"-3.000978797274305,-2.9362500257657023,-4.10445210458284,-2.735917119721184"
2.4833333333333334,11,Human,3,11,11,1541,-2.4833333333333334,"-2.3570847907508328,-3.170978837578197,-2.781979862836154,-2.357978516874376"
3.816666666666667,12,Human,1,12,12,1197,-3.816666666666667,"-2.8161360901452017,-3.2961183322573095,-6.477291190054137,-4.14604687490547"
2.933333333333333,13,Human,0,13,13,1317,-2.933333333333333,"-2.533985953560114,-2.035043088509702,-2.4152513993358324,-2.296913760464589"
2.1666666666666665,15,Human,1,15,5,852,-2.1666666666666665,"-1.6808506786443882,-1.8925720801207455,-2.0604794390038235,-1.8354919073460918"
3.783333333333333,16,Human,0,16,14,595,-3.783333333333333,"-2.9298108340528435,-2.999750009723112,-2.76015749712412,-2.7382349311214766"
3.95,17,Human,1,17,15,1745,-3.95,"-2.740261068159446,-3.1302904948876598,-2.8921698412986503,-2.4456225548534754"
2.15,20,Human,0,20,18,810,-2.15,"-1.9410562625050023,-2.297369261373614,-1.9069707883153262,-2.1070003321703052"
6.0,22,Human,3,22,19,1539,-6.0,"-5.2400985484820275,-4.710669105655222,-5.11042154802886,-4.928999470198447"
1.4,27,Human,3,26,2,853,-1.4,"-1.1018693558344865,-1.1331960285914222,-1.4181746299671778,-1.1270349741048327"
2.8,28,Human,0,27,22,1518,-2.8,"-2.1660785840614145,-2.288212237522799,-2.3071501722647305,-2.483857531493519"
2.466666666666667,29,Human,2,28,23,1411,-2.466666666666667,"-1.240964722822174,-1.3121365740340776,-2.0371797456203504,-1.8971322294216464"
2.283333333333333,30,Human,3,29,24,15,-2.283333333333333,"-2.2073783471631994,-1.9887685032256244,-2.1518360403916783,-2.0077379127316877"
1.7333333333333334,31,Human,2,30,12,1230,-1.7333333333333334,"-1.2626706030432335,-1.2768950056624522,-1.608020543048033,-1.5582496411091438"
1.5166666666666666,32,Human,0,31,22,587,-1.5166666666666666,"-1.5069322776574996,-1.3803325649914393,-2.155937051278395,-1.820108475355585"
3.1,35,Human,1,34,26,357,-3.1,"-2.697563215350935,-2.4733312821168787,-2.2887542721624294,-2.5932795430627253"
3.1333333333333333,36,Human,0,18,12,1627,-3.1333333333333333,"-3.009057731659979,-3.2769338584677943,-6.602061098017322,-3.9215411866690526"
2.683333333333333,37,Human,2,35,27,1708,-2.683333333333333,"-1.5860392652381325,-1.6575752990901185,-1.9583984545582094,-1.4263073724810298"
3.683333333333333,38,Human,3,27,3,1644,-3.683333333333333,"-2.223812689942788,-3.339808162285794,-2.8002246753849134,-2.649832778150857"
3.55,39,Human,1,36,28,1309,-3.55,"-2.798754663276398,-2.7662296532723962,-2.7342886672307514,-2.9597342551131325"
2.8333333333333335,42,Human,2,38,29,1605,-2.8333333333333335,"-1.6868254688484465,-2.5520395078117644,-1.9716470801423527,-1.798584024538541"
3.75,43,Human,1,24,12,807,-3.75,"-3.28676514176585,-3.6755105921763964,-3.9309344184037913,-4.601257853753452"
6.016666666666667,44,Human,0,35,15,800,-6.016666666666667,"-4.730000515108851,-4.754904118594881,-4.819948776054698,-5.359680355367489"
1.5666666666666667,45,Human,2,39,29,1219,-1.5666666666666667,"-1.471038687221469,-1.0257971151023404,-1.3327351698058636,-1.4662319297769506"
2.0166666666666666,47,Human,3,41,30,1734,-2.0166666666666666,"-0.713871766013821,-0.7107200403559553,-0.8882186247573185,-1.4496631453157218"
2.933333333333333,48,Human,2,17,12,981,-2.933333333333333,"-2.0603113146194403,-1.9686629497011192,-2.320155546739935,-2.1811239542613308"
7.733333333333333,49,Human,1,42,31,1027,-7.733333333333333,"-5.054252209163003,-5.435488957858162,-5.313127664312665,-5.188437074815528"
1.3833333333333333,51,Human,2,43,9,1262,-1.3833333333333333,"-1.0837935174069626,-1.5292901160464187,-1.2605603205429041,-0.9311004401760704"
2.0166666666666666,52,Human,0,44,33,1236,-2.0166666666666666,"-1.6601152284671967,-1.5181234273406987,-1.669622239104425,-1.5766698904183702"
1.9,53,Human,1,18,9,13,-1.9,"-1.7024167555022012,-1.517286914765907,-2.1014645858343344,-2.4765306122448982"
3.2,54,Human,0,45,5,385,-3.2,"-3.0066689932992636,-2.56234750487668,-2.5259672290514477,-2.947395865473619"
1.5333333333333334,55,Human,1,46,29,188,-1.5333333333333334,"-0.9446307752186549,-1.2007991379820468,-5.283043051633901,-4.74472534874281"
3.6166666666666667,57,Human,2,48,34,1156,-3.6166666666666667,"-2.635962461002032,-3.015361839757942,-2.7362766056643046,-2.6539373484112994"
2.9833333333333334,58,Human,1,0,35,445,-2.9833333333333334,"-2.5946812130179646,-2.343880892889913,-2.5789668063049556,-2.7724546543167308"
3.3,59,Human,2,49,5,574,-3.3,"-2.722243750199864,-3.3646267578305613,-2.95446982617381,-2.9955842812286897"
3.35,60,Human,1,13,36,1415,-3.35,"-2.729610799371932,-2.6404655087718907,-4.122106307833821,-3.0142837229468395"
4.95,62,Human,1,36,37,1184,-4.95,"-4.0479405441082115,-4.130518249517229,-3.9210707810842114,-4.474771584083598"
1.5833333333333333,63,Human,0,50,38,1553,-1.5833333333333333,"-1.2375956985529994,-1.0299945089626925,-1.2348407590538013,-2.406735048230956"
3.7666666666666666,64,Human,3,51,11,1356,-3.7666666666666666,"-2.6654628946377876,-2.890910066070547,-2.9515625599225297,-3.0575626949610846"
4.533333333333333,65,Human,2,52,23,1693,-4.533333333333333,"-3.723544073950408,-3.055070114225463,-3.6509248950146684,-3.595633007445795"
3.7666666666666666,67,Human,1,54,39,1388,-3.7666666666666666,"-3.4183263673907294,-3.2037902868562833,-3.0140644738817057,-2.998864254124976"
6.366666666666666,68,Human,1,55,40,589,-6.366666666666666,"-4.8254600057943025,-4.8630150278031055,-4.618461675854829,-8.29944041118993"
2.9833333333333334,69,Human,3,56,34,124,-2.9833333333333334,"-2.944696351749333,-2.730562872631067,-3.636668717510053,-2.5614465930256998"
6.5,72,Human,2,59,5,231,-6.5,"-4.681751194358234,-5.218231401415858,-5.318934709953097,-5.220488394176966"
3.6666666666666665,74,Human,2,13,43,1735,-3.6666666666666665,"-2.626803254059003,-2.984891933447245,-3.2314052587773774,-3.4168503686571827"
2.35,75,Human,2,60,9,1662,-2.35,"-1.8122228798790936,-1.693865235078913,-1.9126815276146456,-1.7864617052004386"
3.1,76,Human,1,61,44,400,-3.1,"-2.9133952424193152,-2.6540930521655786,-2.3363336359192637,-2.9441199637916187"
3.0,78,Human,2,63,44,1553,-3.0,"-2.537778319391111,-2.809679048005091,-2.1533755632706653,-2.321906703646181"
2.066666666666667,79,Human,1,64,29,1655,-2.066666666666667,"-1.4673126424562812,-1.5120170397706243,-1.7632038405997972,-1.5220545392149847"
1.7166666666666666,80,Human,0,65,44,626,-1.7166666666666666,"-1.4358783332022516,-1.5277029832811455,-2.013564191983489,-1.8549394847931973"
7.2,82,Human,3,67,12,1091,-7.2,"-3.3849186670375166,-3.703132623706764,-3.4834672887366835,-5.541161211352369"
4.816666666666666,83,Human,1,54,23,191,-4.816666666666666,"-3.8132223519384025,-3.7339786544594102,-5.150099598541385,-4.316581563023311"
5.1,84,Human,0,66,3,836,-5.1,"-4.168220185617638,-3.7893564152512793,-3.296886097275484,-3.3309544840254315"
1.9,86,Human,1,69,47,414,-1.9,"-1.2213364424243418,-1.3982728976399774,-1.5976993435243068,-1.945610970666164"
2.6333333333333333,87,Human,1,70,29,1390,-2.6333333333333333,"-2.2498846490360007,-2.090223701863755,-2.504903297532116,-2.6896171830863373"
3.05,89,Human,0,72,9,117,-3.05,"-2.467406424628887,-2.7003963681945065,-2.3791339401131224,-2.578347998666709"
2.7333333333333334,90,Human,0,20,48,1026,-2.7333333333333334,"-2.2157060376346362,-2.5856212837906933,-2.529029656038081,-2.5013475743069002"
4.866666666666666,92,Human,3,74,50,1424,-4.866666666666666,"-2.2096660953591107,-2.454207078351123,-2.465445624283971,-3.532831361465553"
3.816666666666667,95,Human,1,75,52,494,-3.816666666666667,"-2.343357919121572,-2.896091012358867,-2.61393550710421,-2.7647688677198747"
4.266666666666667,96,Human,3,76,12,922,-4.266666666666667,"-2.4580911702333923,-2.9436346359422103,-3.385364823539207,-3.218365773955371"
3.15,97,Human,0,77,34,1433,-3.15,"-3.1572644901659532,-2.730504671452309,-4.35550373582626,-3.023799068914616"
3.0833333333333335,98,Human,2,78,44,465,-3.0833333333333335,"-1.0980302675425824,-1.292771896375541,-2.3932419268643383,-1.4056277065181724"
2.966666666666667,100,Human,2,79,1,583,-2.966666666666667,"-2.4033565985069334,-2.3377416971108103,-2.585936499293742,-2.1654130507494576"
3.066666666666667,102,Human,1,75,54,316,-3.066666666666667,"-2.9090871179861435,-2.7284039647248384,-4.910539026265654,-3.604784390358015"
6.9,103,Human,0,81,55,278,-6.9,"-5.61615236749951,-5.973976098900177,-5.498325266468817,-5.004362775607833"
8.65,104,Human,1,82,56,356,-8.65,"-6.005279839797692,-6.776993876024132,-5.997298697736834,-5.862240234437909"
5.05,105,Human,2,83,39,187,-5.05,"-4.153432108958692,-4.223025448028293,-3.8615261356341097,-5.39188556634747"
4.6,106,Human,3,84,10,1087,-4.6,"-2.1449505009663223,-4.399489925300781,-2.513843988552841,-3.0778792026384756"
2.5166666666666666,107,Human,2,85,29,137,-2.5166666666666666,"-2.1511641953253586,-2.9389329007340876,-1.780365004173016,-2.6008582053411726"
4.466666666666667,109,Human,0,86,9,282,-4.466666666666667,"-3.267041366261376,-3.234696635488728,-3.676845287830004,-4.094310929868371"
1.6333333333333333,111,Human,0,88,57,1503,-1.6333333333333333,"-1.3140037206531283,-1.8695766571567431,-1.444080039157492,-2.3294576289839193"
1.3166666666666667,112,Human,0,27,9,1787,-1.3166666666666667,"-1.2366358063225293,-1.060357260254714,-1.585961584633854,-2.07593037214886"
2.15,113,Human,2,45,12,1565,-2.15,"-1.185561605491729,-1.5720458867492282,-1.579459067370649,-1.2681475637051078"
3.033333333333333,114,Human,1,89,58,791,-3.033333333333333,"-3.534987627092936,-2.5207991704735404,-2.8264376733492473,-3.0947666110277723"
3.1333333333333333,115,Human,0,62,59,1691,-3.1333333333333333,"-3.077235678375022,-2.856634233823119,-3.0292281664285583,-2.613393363104781"
5.433333333333334,116,Human,1,29,60,122,-5.433333333333334,"-3.5626352590856363,-4.384570363782662,-4.7290374398283435,-5.979169652022076"
3.9166666666666665,118,Human,3,91,15,16,-3.9166666666666665,"-3.4083660522524344,-3.692289889317858,-3.88061062293888,-3.529438307055003"
3.033333333333333,121,Human,1,76,12,1551,-3.033333333333333,"-2.8462760124928304,-2.721543294927762,-2.965674203446677,-3.159699107288704"
4.083333333333333,123,Human,3,17,4,830,-4.083333333333333,"-3.333635423931992,-3.1092249426768546,-3.3107408008559798,-3.4303040566550598"
