travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.433333333333334,149,AV,0,104,78,954,-6.433333333333334,"0,0,0,0"
3.7333333333333334,122,AV,2,78,63,1721,-3.7333333333333334,"0,0,0,0"
2.4166666666666665,129,AV,0,94,9,145,-2.4166666666666665,"0,0,0,0"
1.05,221,AV,0,144,18,443,-1.05,"0,0,0,0"
4.516666666666667,137,AV,0,99,18,394,-4.516666666666667,"0,0,0,0"
3.283333333333333,40,AV,3,37,27,1318,-3.283333333333333,"0,0,0,0"
2.6333333333333333,14,AV,1,14,5,1526,-2.6333333333333333,"0,0,0,0"
2.7333333333333334,134,AV,3,96,68,586,-2.7333333333333334,"0,0,0,0"
4.266666666666667,21,AV,0,21,15,1026,-4.266666666666667,"0,0,0,0"
1.2333333333333334,50,AV,1,13,32,731,-1.2333333333333334,"0,0,0,0"
5.283333333333333,18,AV,2,18,16,257,-5.283333333333333,"0,0,0,0"
4.833333333333333,162,AV,1,111,48,1358,-4.833333333333333,"0,0,0,0"
5.583333333333333,19,AV,3,19,17,476,-5.583333333333333,"0,0,0,0"
3.8666666666666667,184,AV,2,125,52,980,-3.8666666666666667,"0,0,0,0"
3.3,66,AV,3,53,12,1737,-3.3,"0,0,0,0"
2.1333333333333333,110,AV,0,87,34,487,-2.1333333333333333,"0,0,0,0"
6.816666666666666,34,AV,0,33,5,1615,-6.816666666666666,"0,0,0,0"
4.55,159,AV,3,110,80,769,-4.55,"0,0,0,0"
4.833333333333333,71,AV,1,58,42,1258,-4.833333333333333,"0,0,0,0"
3.0833333333333335,165,AV,3,114,83,986,-3.0833333333333335,"0,0,0,0"
2.6,170,AV,3,100,85,162,-2.6,"0,0,0,0"
3.466666666666667,10,AV,0,10,10,360,-3.466666666666667,"0,0,0,0"
4.9,178,AV,2,91,7,1331,-4.9,"0,0,0,0"
4.55,25,AV,2,14,18,1571,-4.55,"0,0,0,0"
2.1166666666666667,119,AV,0,1,62,798,-2.1166666666666667,"0,0,0,0"
4.883333333333334,192,AV,2,84,3,1383,-4.883333333333334,"0,0,0,0"
4.866666666666666,171,AV,0,117,44,763,-4.866666666666666,"0,0,0,0"
1.3,164,AV,2,113,77,326,-1.3,"0,0,0,0"
3.966666666666667,151,AV,1,106,3,1054,-3.966666666666667,"0,0,0,0"
3.2,91,AV,3,73,49,1440,-3.2,"0,0,0,0"
3.966666666666667,77,AV,1,62,5,175,-3.966666666666667,"0,0,0,0"
4.35,61,AV,0,36,34,1461,-4.35,"0,0,0,0"
3.283333333333333,202,AV,3,100,44,1192,-3.283333333333333,"0,0,0,0"
1.2,215,AV,2,141,18,462,-1.2,"0,0,0,0"
3.216666666666667,94,AV,3,27,18,1027,-3.216666666666667,"0,0,0,0"
3.7,73,AV,2,49,5,1391,-3.7,"0,0,0,0"
5.466666666666667,81,AV,3,66,45,486,-5.466666666666667,"0,0,0,0"
3.3666666666666667,120,AV,1,48,12,688,-3.3666666666666667,"0,0,0,0"
3.3333333333333335,41,AV,3,18,2,466,-3.3333333333333335,"0,0,0,0"
3.183333333333333,208,AV,2,135,18,178,-3.183333333333333,"0,0,0,0"
7.066666666666666,201,AV,3,133,77,1353,-7.066666666666666,"0,0,0,0"
1.15,93,AV,0,41,51,1790,-1.15,"0,0,0,0"
3.4,143,AV,2,101,75,63,-3.4,"0,0,0,0"
2.933333333333333,99,AV,3,7,34,395,-2.933333333333333,"0,0,0,0"
6.9,23,AV,1,23,5,1235,-6.9,"0,0,0,0"
2.1666666666666665,2,AV,0,2,2,1548,-2.1666666666666665,"0,0,0,0"
2.433333333333333,147,AV,0,103,5,772,-2.433333333333333,"0,0,0,0"
3.95,203,AV,3,134,15,1440,-3.95,"0,0,0,0"
5.6,185,AV,0,35,15,1749,-5.6,"0,0,0,0"
3.433333333333333,33,AV,2,32,25,1187,-3.433333333333333,"0,0,0,0"
2.8333333333333335,26,AV,2,25,21,958,-2.8333333333333335,"0,0,0,0"
3.0166666666666666,179,AV,1,122,87,1060,-3.0166666666666666,"0,0,0,0"
4.983333333333333,70,AV,1,57,41,598,-4.983333333333333,"0,0,0,0"
3.7666666666666666,169,AV,3,116,15,399,-3.7666666666666666,"0,0,0,0"
3.066666666666667,88,AV,0,71,12,593,-3.066666666666667,"0,0,0,0"
1.4833333333333334,46,AV,1,40,18,234,-1.4833333333333334,"0,0,0,0"
1.1333333333333333,117,AV,0,90,61,143,-1.1333333333333333,"0,0,0,0"
6.533333333333333,24,AV,1,24,20,1283,-6.533333333333333,"0,0,0,0"
4.033333333333333,85,AV,0,68,46,1436,-4.033333333333333,"0,0,0,0"
2.683333333333333,128,AV,1,25,29,1444,-2.683333333333333,"0,0,0,0"
5.133333333333334,101,AV,0,80,53,76,-5.133333333333334,"0,0,0,0"
3.15,56,AV,1,47,12,208,-3.15,"0,0,0,0"
1.6833333333333333,156,AV,3,108,63,162,-1.6833333333333333,"0,0,0,0"
1.6666666666666667,196,AV,2,130,18,1054,-1.6666666666666667,"0,0,0,0"
7.216666666666667,108,AV,0,35,20,1129,-7.216666666666667,"0,0,0,0"
3.2,220,AV,3,117,15,292,-3.2,"0,0,0,0"
2.1333333333333333,0,Human,3,0,0,70,-2.1333333333333333,"-2.01575988146624,-2.478999945781049,-2.577481418370084,-1.8499297133571213"
0.9833333333333333,1,Human,0,1,1,569,-0.9833333333333333,"-0.9117047654030771,-1.2678213854180984,-1.1300190284682934,-1.5543249963484314"
2.6333333333333333,3,Human,2,3,3,850,-2.6333333333333333,"-1.6325706630830548,-2.8311430435961285,-2.689214752279602,-1.7793049925955096"
3.8833333333333333,4,Human,1,4,4,1175,-3.8833333333333333,"-2.5615922410715806,-2.8417392088469664,-2.8322511258349277,-3.3075255967694495"
1.7833333333333334,5,Human,1,5,5,154,-1.7833333333333334,"-1.4385577243887624,-1.5699195970328579,-1.6788911116008678,-1.6462601362341915"
6.133333333333334,6,Human,3,6,6,637,-6.133333333333334,"-5.831814980360215,-5.826025134483201,-5.980314271621738,-6.0063259558798325"
5.7,7,Human,0,7,7,1679,-5.7,"-4.82866598671715,-4.453578146017226,-5.274459791807292,-4.675830136494351"
4.466666666666667,8,Human,3,8,8,271,-4.466666666666667,"-4.350222038392717,-4.29267195142996,-4.386475317261822,-4.662074724906723"
3.466666666666667,9,Human,3,9,9,131,-3.466666666666667,"-3.1997659191660097,-3.4424010751095726,-4.10445210458284,-3.310620790765524"
5.033333333333333,11,Human,1,11,11,1541,-5.033333333333333,"-2.715888596958208,-3.716093122716713,-3.5292098281208184,-2.5974291203275173"
3.1,12,Human,1,12,12,1197,-3.1,"-3.568645744659808,-3.5068133884474095,-6.477291190054137,-4.288136666606168"
3.283333333333333,13,Human,1,13,13,1317,-3.283333333333333,"-2.533985953560114,-3.2090549954486676,-2.9710203065012912,-2.7266914733640037"
2.3833333333333333,15,Human,3,15,5,852,-2.3833333333333333,"-1.9703704837115268,-2.128770857350791,-2.2313735076291135,-2.300302390559334"
3.6333333333333333,16,Human,3,16,14,595,-3.6333333333333333,"-3.3628457474357702,-3.2443509373159207,-3.32112051082204,-3.3771010277873574"
3.65,17,Human,0,17,15,1745,-3.65,"-3.1746594134811548,-3.3642323959101277,-3.5372461003292615,-3.0848718498822754"
2.0833333333333335,20,Human,2,20,18,810,-2.0833333333333335,"-2.1336127862114447,-2.4726530618232907,-2.043415234893958,-2.494067336056957"
5.583333333333333,22,Human,3,22,19,1539,-5.583333333333333,"-5.677583593893274,-5.46277006567638,-5.518337238423088,-5.555543370449037"
1.4333333333333333,27,Human,3,26,2,853,-1.4333333333333333,"-1.2472990214831392,-1.4056630333054747,-1.6864241035314498,-1.3003001920600064"
2.6333333333333333,28,Human,2,27,22,1518,-2.6333333333333333,"-2.501279121364889,-2.5354117324893384,-2.686484508091499,-2.7748017227913486"
1.45,29,Human,1,28,23,1411,-1.45,"-1.8002191504679628,-1.3847202965740306,-2.36001239237821,-1.8971322294216464"
