travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.35,149,AV,1,104,78,954,-6.35,"0,0,0,0"
4.25,122,AV,2,78,63,1721,-4.25,"0,0,0,0"
2.65,129,AV,0,94,9,145,-2.65,"0,0,0,0"
1.5333333333333334,221,AV,2,144,18,443,-1.5333333333333334,"0,0,0,0"
3.8333333333333335,137,AV,0,99,18,394,-3.8333333333333335,"0,0,0,0"
3.6,40,AV,1,37,27,1318,-3.6,"0,0,0,0"
2.7666666666666666,14,AV,2,14,5,1526,-2.7666666666666666,"0,0,0,0"
2.8833333333333333,134,AV,3,96,68,586,-2.8833333333333333,"0,0,0,0"
5.4,21,AV,2,21,15,1026,-5.4,"0,0,0,0"
1.5333333333333334,50,AV,1,13,32,731,-1.5333333333333334,"0,0,0,0"
6.75,18,AV,3,18,16,257,-6.75,"0,0,0,0"
6.183333333333334,162,AV,2,111,48,1358,-6.183333333333334,"0,0,0,0"
5.916666666666667,19,AV,3,19,17,476,-5.916666666666667,"0,0,0,0"
3.966666666666667,184,AV,2,125,52,980,-3.966666666666667,"0,0,0,0"
4.016666666666667,66,AV,3,53,12,1737,-4.016666666666667,"0,0,0,0"
2.716666666666667,110,AV,2,87,34,487,-2.716666666666667,"0,0,0,0"
7.416666666666667,34,AV,3,33,5,1615,-7.416666666666667,"0,0,0,0"
3.683333333333333,159,AV,1,110,80,769,-3.683333333333333,"0,0,0,0"
4.766666666666667,71,AV,1,58,42,1258,-4.766666666666667,"0,0,0,0"
3.3666666666666667,165,AV,3,114,83,986,-3.3666666666666667,"0,0,0,0"
3.15,170,AV,3,100,85,162,-3.15,"0,0,0,0"
3.7666666666666666,10,AV,0,10,10,360,-3.7666666666666666,"0,0,0,0"
4.8,178,AV,2,91,7,1331,-4.8,"0,0,0,0"
4.633333333333334,25,AV,2,14,18,1571,-4.633333333333334,"0,0,0,0"
1.7666666666666666,119,AV,0,1,62,798,-1.7666666666666666,"0,0,0,0"
3.7,192,AV,1,84,3,1383,-3.7,"0,0,0,0"
4.4,171,AV,0,117,44,763,-4.4,"0,0,0,0"
1.15,164,AV,1,113,77,326,-1.15,"0,0,0,0"
3.1166666666666667,151,AV,0,106,3,1054,-3.1166666666666667,"0,0,0,0"
3.85,91,AV,3,73,49,1440,-3.85,"0,0,0,0"
3.9166666666666665,77,AV,2,62,5,175,-3.9166666666666665,"0,0,0,0"
4.683333333333334,61,AV,1,36,34,1461,-4.683333333333334,"0,0,0,0"
3.25,202,AV,3,100,44,1192,-3.25,"0,0,0,0"
1.3,215,AV,2,141,18,462,-1.3,"0,0,0,0"
2.816666666666667,94,AV,1,27,18,1027,-2.816666666666667,"0,0,0,0"
3.25,73,AV,2,49,5,1391,-3.25,"0,0,0,0"
6.483333333333333,81,AV,3,66,45,486,-6.483333333333333,"0,0,0,0"
2.466666666666667,120,AV,2,48,12,688,-2.466666666666667,"0,0,0,0"
3.75,41,AV,2,18,2,466,-3.75,"0,0,0,0"
2.3,208,AV,2,135,18,178,-2.3,"0,0,0,0"
5.683333333333334,201,AV,3,133,77,1353,-5.683333333333334,"0,0,0,0"
1.9166666666666667,93,AV,3,41,51,1790,-1.9166666666666667,"0,0,0,0"
3.316666666666667,143,AV,0,101,75,63,-3.316666666666667,"0,0,0,0"
3.85,99,AV,3,7,34,395,-3.85,"0,0,0,0"
7.583333333333333,23,AV,1,23,5,1235,-7.583333333333333,"0,0,0,0"
2.6166666666666667,2,AV,2,2,2,1548,-2.6166666666666667,"0,0,0,0"
2.1666666666666665,147,AV,0,103,5,772,-2.1666666666666665,"0,0,0,0"
4.383333333333334,203,AV,2,134,15,1440,-4.383333333333334,"0,0,0,0"
6.233333333333333,185,AV,0,35,15,1749,-6.233333333333333,"0,0,0,0"
2.7333333333333334,33,AV,2,32,25,1187,-2.7333333333333334,"0,0,0,0"
2.6666666666666665,26,AV,3,25,21,958,-2.6666666666666665,"0,0,0,0"
2.783333333333333,179,AV,2,122,87,1060,-2.783333333333333,"0,0,0,0"
4.366666666666666,70,AV,1,57,41,598,-4.366666666666666,"0,0,0,0"
2.55,169,AV,0,116,15,399,-2.55,"0,0,0,0"
2.9166666666666665,88,AV,0,71,12,593,-2.9166666666666665,"0,0,0,0"
1.15,46,AV,0,40,18,234,-1.15,"0,0,0,0"
